,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
2570,0,28,1,UA,1228,ORD,16.68,119,97.0,1164.0,0.0,"(7,[0],[1.0])",[1164.0]
2571,10,24,1,US,1251,ORD,6.0,114,-3.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
2572,2,18,2,UA,1564,ORD,18.65,170,38.0,1841.0,0.0,"(7,[0],[1.0])",[1841.0]
2573,6,19,6,US,504,ORD,17.17,218,12.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
2574,10,22,6,UA,1003,OGG,16.2,40,0.0,135.0,6.0,"(7,[6],[1.0])",[135.0]
2575,5,11,3,OH,5609,JFK,16.17,100,-25.0,296.0,2.0,"(7,[2],[1.0])",[296.0]
2576,4,19,1,OH,5546,LGA,14.75,113,27.0,742.0,3.0,"(7,[3],[1.0])",[742.0]
2577,0,4,5,B6,918,ORD,19.0,139,-23.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
2578,0,25,5,AA,127,JFK,18.33,385,-32.0,3936.0,2.0,"(7,[2],[1.0])",[3936.0]
2579,6,17,4,OO,6452,TUS,10.75,92,-11.0,726.0,7.0,"(7,[],[])",[726.0]
2580,7,10,0,UA,624,ORD,18.08,111,54.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
2581,5,27,5,HA,205,OGG,6.03,34,-10.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2582,11,1,1,WN,2732,SFO,6.0,90,67.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
2583,5,5,4,UA,462,ORD,8.02,136,6.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
2584,5,14,6,AA,2393,LGA,16.0,165,,1225.0,3.0,"(7,[3],[1.0])",[1225.0]
2585,0,23,3,AA,272,SFO,21.83,293,,4160.0,1.0,"(7,[1],[1.0])",[4160.0]
2586,7,7,4,B6,309,JFK,15.5,88,34.0,367.0,2.0,"(7,[2],[1.0])",[367.0]
2587,0,10,4,B6,1022,JFK,8.92,80,-9.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
2588,4,16,5,B6,1,JFK,10.83,177,-8.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
2589,4,15,4,UA,9,JFK,21.25,401,2.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
2590,4,26,1,B6,1089,JFK,14.92,121,0.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
2591,0,30,3,AA,1609,ORD,18.92,165,13.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
2592,2,20,4,B6,381,LGA,16.25,190,55.0,1732.0,3.0,"(7,[3],[1.0])",[1732.0]
2593,9,15,3,OO,5919,ORD,9.67,70,-18.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
2594,1,3,0,AA,1025,ORD,15.5,90,46.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
2595,5,11,3,WN,2212,SFO,10.25,80,,542.0,1.0,"(7,[1],[1.0])",[542.0]
2596,9,9,4,AA,2090,SFO,11.0,210,-11.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
2597,11,6,6,WN,2196,SMF,19.25,80,-6.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
2598,6,11,5,OO,6246,ORD,21.82,83,81.0,460.0,0.0,"(7,[0],[1.0])",[460.0]
2599,4,11,0,AA,1765,ORD,19.42,65,64.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
2600,10,14,5,US,2179,LGA,15.0,70,-8.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
2601,10,9,0,OH,6753,LGA,11.33,120,28.0,694.0,3.0,"(7,[3],[1.0])",[694.0]
2602,6,4,5,UA,748,SFO,10.07,63,115.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
2603,0,26,6,OO,6343,SFO,7.33,88,-7.0,599.0,1.0,"(7,[1],[1.0])",[599.0]
2604,10,16,0,B6,83,JFK,20.33,398,26.0,3896.0,2.0,"(7,[2],[1.0])",[3896.0]
2605,7,14,4,OO,6037,ORD,21.23,99,-21.0,744.0,0.0,"(7,[0],[1.0])",[744.0]
2606,9,17,5,WN,1060,SJC,20.08,70,-1.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
2607,1,14,4,OO,5979,ORD,16.75,50,,196.0,0.0,"(7,[0],[1.0])",[196.0]
2608,5,19,4,OH,5637,JFK,16.17,140,83.0,818.0,2.0,"(7,[2],[1.0])",[818.0]
2609,6,21,1,UA,107,ORD,8.92,257,16.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
2610,6,16,3,UA,1590,SFO,13.3,102,17.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
2611,1,14,4,UA,128,ORD,7.6,116,-8.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
2612,7,8,5,AA,1761,LGA,19.2,183,69.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
2613,5,3,2,OH,5592,JFK,19.25,104,16.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
2614,3,13,0,AA,1972,ORD,16.33,115,5.0,1041.0,0.0,"(7,[0],[1.0])",[1041.0]
2615,7,10,0,AA,2303,ORD,6.67,135,23.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2616,7,1,5,OO,6550,TUS,8.67,117,27.0,1028.0,7.0,"(7,[],[])",[1028.0]
2617,2,22,6,OO,6186,ORD,8.57,125,97.0,1223.0,0.0,"(7,[0],[1.0])",[1223.0]
2618,10,18,2,UA,677,LGA,11.0,159,-30.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2619,3,2,3,AA,1024,SJC,12.25,200,-1.0,2375.0,5.0,"(7,[5],[1.0])",[2375.0]
2620,2,19,3,WN,1014,SJC,6.5,70,2.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
2621,6,19,6,HA,565,OGG,22.17,34,32.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2622,11,18,4,US,165,SJC,10.08,83,-2.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
2623,7,7,4,AA,428,TUS,8.25,135,-5.0,1308.0,7.0,"(7,[],[])",[1308.0]
2624,3,1,2,UA,602,ORD,7.0,107,3.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
2625,1,21,4,WN,1152,SJC,16.92,80,33.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
2626,9,28,2,UA,343,ORD,20.82,92,-7.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
2627,9,7,2,AA,1810,SJC,8.92,200,-4.0,2375.0,5.0,"(7,[5],[1.0])",[2375.0]
2628,0,10,4,WN,102,SMF,21.08,85,18.0,771.0,4.0,"(7,[4],[1.0])",[771.0]
2629,2,19,3,OH,5166,LGA,21.0,153,,941.0,3.0,"(7,[3],[1.0])",[941.0]
2630,0,20,0,AA,337,LGA,15.58,160,-23.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2631,11,11,4,OO,4515,ORD,12.82,119,55.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
2632,1,12,2,AQ,484,OGG,13.17,305,7.0,4044.0,6.0,"(7,[6],[1.0])",[4044.0]
2633,6,7,1,AA,1677,ORD,18.83,255,108.0,2778.0,0.0,"(7,[0],[1.0])",[2778.0]
2634,8,10,3,UA,818,ORD,20.75,128,-3.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
2635,1,18,1,AA,1544,SFO,10.92,255,85.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2636,0,11,5,OO,6406,SFO,12.0,94,109.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
2637,0,26,6,UA,11,JFK,11.17,394,165.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
2638,9,21,2,OO,3906,SFO,7.5,107,-2.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
2639,11,20,6,B6,21,JFK,18.92,200,206.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
2640,4,12,1,UA,355,ORD,12.05,260,16.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
2641,5,16,1,US,323,ORD,8.5,229,5.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
2642,1,19,2,UA,565,ORD,20.17,218,136.0,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
2643,6,31,4,US,128,SFO,15.58,120,-3.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
2644,7,25,1,WN,1065,SJC,11.33,145,-9.0,1526.0,5.0,"(7,[5],[1.0])",[1526.0]
2645,0,20,0,OO,6384,SFO,9.17,93,-4.0,840.0,1.0,"(7,[1],[1.0])",[840.0]
2646,8,7,0,OO,5564,SFO,19.25,40,-6.0,138.0,1.0,"(7,[1],[1.0])",[138.0]
2647,4,18,0,OH,5679,LGA,16.25,133,-10.0,769.0,3.0,"(7,[3],[1.0])",[769.0]
2648,2,6,4,OH,5360,LGA,9.2,181,28.0,1442.0,3.0,"(7,[3],[1.0])",[1442.0]
2649,6,19,6,WN,1350,SFO,16.75,250,-17.0,2985.0,1.0,"(7,[1],[1.0])",[2985.0]
2650,2,26,3,AA,181,JFK,17.0,379,37.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
2651,7,13,3,US,2187,LGA,19.0,73,-7.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
2652,1,11,1,OH,5246,JFK,8.58,143,22.0,818.0,2.0,"(7,[2],[1.0])",[818.0]
2653,7,11,1,AA,1757,LGA,12.98,160,154.0,1427.0,3.0,"(7,[3],[1.0])",[1427.0]
2654,3,8,2,AA,1329,LGA,18.92,170,,1529.0,3.0,"(7,[3],[1.0])",[1529.0]
2655,0,7,1,UA,626,ORD,19.0,106,207.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
2656,8,6,6,UA,35,SFO,9.13,313,-26.0,3763.0,1.0,"(7,[1],[1.0])",[3763.0]
2657,5,15,0,OO,6485,ORD,18.32,94,43.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
2658,7,22,5,HA,555,OGG,20.58,34,-2.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2659,6,18,5,HA,30,OGG,14.5,320,82.0,4249.0,6.0,"(7,[6],[1.0])",[4249.0]
2660,1,26,2,US,1005,ORD,9.75,122,64.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
2661,1,11,1,OO,5655,SFO,9.27,43,168.0,138.0,1.0,"(7,[1],[1.0])",[138.0]
2662,4,28,3,UA,543,ORD,20.68,240,-8.0,2411.0,0.0,"(7,[0],[1.0])",[2411.0]
2663,6,12,6,US,2134,LGA,16.0,71,-3.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
2664,8,15,1,UA,442,ORD,18.57,73,-17.0,509.0,0.0,"(7,[0],[1.0])",[509.0]
2665,3,2,3,UA,17,JFK,17.67,402,69.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
2666,0,7,1,UA,153,ORD,17.67,169,135.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
2667,5,28,6,OO,5965,ORD,8.92,86,20.0,663.0,0.0,"(7,[0],[1.0])",[663.0]
2668,0,3,4,US,31,OGG,23.73,341,21.0,4579.0,6.0,"(7,[6],[1.0])",[4579.0]
2669,10,26,3,OO,5496,SFO,22.5,61,1.0,307.0,1.0,"(7,[1],[1.0])",[307.0]
2670,10,16,0,OO,6336,SFO,8.1,58,-12.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
2671,5,6,5,UA,842,ORD,8.1,258,39.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
2672,10,15,6,UA,512,ORD,13.72,105,47.0,956.0,0.0,"(7,[0],[1.0])",[956.0]
2673,10,29,6,UA,176,SFO,11.57,335,32.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
2674,3,29,2,AA,33,JFK,7.75,360,20.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
2675,0,25,5,AA,347,LGA,18.25,164,38.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2676,0,8,2,AA,15,JFK,11.0,379,82.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
2677,1,8,5,OH,5679,LGA,17.02,130,14.0,769.0,3.0,"(7,[3],[1.0])",[769.0]
2678,0,2,3,UA,578,ORD,10.0,131,37.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2679,0,3,4,OO,3894,ORD,11.75,120,17.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
2680,2,31,1,UA,109,ORD,10.0,261,37.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
2681,10,26,3,OO,5554,SFO,15.9,79,50.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
2682,3,22,2,US,1646,LGA,10.0,127,-4.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
2683,8,17,3,B6,377,LGA,13.08,175,1.0,1732.0,3.0,"(7,[3],[1.0])",[1732.0]
2684,2,11,2,B6,383,LGA,21.75,170,12.0,1732.0,3.0,"(7,[3],[1.0])",[1732.0]
2685,8,21,0,WN,580,SMF,13.17,85,-12.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
2686,10,9,0,UA,646,ORD,13.17,148,36.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
2687,2,1,6,B6,83,JFK,19.42,398,11.0,3896.0,2.0,"(7,[2],[1.0])",[3896.0]
2688,1,15,5,OO,5851,ORD,8.3,110,36.0,840.0,0.0,"(7,[0],[1.0])",[840.0]
2689,8,14,0,B6,615,JFK,13.42,149,-17.0,1334.0,2.0,"(7,[2],[1.0])",[1334.0]
2690,8,7,0,OO,6510,SMF,18.45,88,-4.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
2691,7,21,4,UA,620,ORD,16.08,111,118.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
2692,1,23,6,US,408,SFO,17.25,115,135.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
2693,0,11,5,OH,5679,LGA,17.02,130,101.0,769.0,3.0,"(7,[3],[1.0])",[769.0]
2694,3,29,2,UA,553,ORD,13.42,87,111.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
2695,4,19,1,UA,381,ORD,10.33,267,-15.0,2866.0,0.0,"(7,[0],[1.0])",[2866.0]
2696,0,8,2,OO,5738,SFO,21.42,118,,744.0,1.0,"(7,[1],[1.0])",[744.0]
2697,0,9,3,WN,2028,SJC,15.75,75,-10.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
2698,5,21,6,WN,2321,SJC,18.67,60,-5.0,476.0,5.0,"(7,[5],[1.0])",[476.0]
2699,8,13,6,US,1483,SFO,13.75,276,-4.0,3627.0,1.0,"(7,[1],[1.0])",[3627.0]
2700,8,9,2,UA,395,ORD,16.88,263,-14.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
2701,11,3,3,AA,1276,SFO,13.08,220,6.0,2794.0,1.0,"(7,[1],[1.0])",[2794.0]
2702,2,2,0,UA,678,ORD,11.0,126,27.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2703,6,16,3,UA,1270,SFO,12.85,92,56.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
2704,7,26,2,UA,395,ORD,17.75,250,61.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
2705,4,11,0,WN,1764,SMF,9.42,75,-6.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
2706,8,14,0,AA,2309,ORD,8.58,145,7.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2707,2,31,1,OH,5094,ORD,16.25,74,171.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
2708,9,31,5,HA,180,OGG,11.9,31,-5.0,135.0,6.0,"(7,[6],[1.0])",[135.0]
2709,4,15,4,B6,172,SMF,23.92,320,21.0,4057.0,4.0,"(7,[4],[1.0])",[4057.0]
2710,1,13,3,WN,2646,SJC,13.58,105,29.0,916.0,5.0,"(7,[5],[1.0])",[916.0]
2711,8,8,1,AA,1169,ORD,14.33,165,3.0,1675.0,0.0,"(7,[0],[1.0])",[1675.0]
2712,7,19,2,OO,5724,SFO,16.0,42,160.0,126.0,1.0,"(7,[1],[1.0])",[126.0]
2713,7,29,5,AA,1773,ORD,19.25,170,-6.0,1799.0,0.0,"(7,[0],[1.0])",[1799.0]
2714,5,7,6,AA,1417,ORD,14.75,225,57.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
2715,8,19,5,US,1571,ORD,16.42,125,29.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
2716,5,7,6,US,740,ORD,13.83,127,-14.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
2717,5,16,1,B6,735,JFK,6.0,219,-8.0,2536.0,2.0,"(7,[2],[1.0])",[2536.0]
2718,5,26,4,OO,6454,SFO,16.05,150,31.0,1442.0,1.0,"(7,[1],[1.0])",[1442.0]
2719,5,1,0,US,1881,ORD,17.75,115,-19.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
2720,7,10,0,UA,870,SFO,13.53,246,-9.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2721,9,26,0,OO,6017,ORD,8.18,116,-9.0,946.0,0.0,"(7,[0],[1.0])",[946.0]
2722,2,1,6,UA,299,SFO,9.08,72,-17.0,525.0,1.0,"(7,[1],[1.0])",[525.0]
2723,9,19,0,US,384,SMF,10.13,82,-11.0,639.0,4.0,"(7,[4],[1.0])",[639.0]
2724,5,26,4,US,378,SMF,22.5,280,29.0,3611.0,4.0,"(7,[4],[1.0])",[3611.0]
2725,6,16,3,OH,5516,JFK,22.17,101,69.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
2726,11,1,1,AA,309,LGA,7.83,160,23.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2727,7,16,6,UA,102,SFO,11.73,251,47.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2728,10,21,5,B6,133,JFK,10.18,197,46.0,1728.0,2.0,"(7,[2],[1.0])",[1728.0]
2729,10,7,5,OO,5560,SFO,7.0,40,0.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
2730,10,29,6,OO,5961,ORD,16.8,53,-10.0,209.0,0.0,"(7,[0],[1.0])",[209.0]
2731,4,13,2,WN,613,SJC,21.08,55,-16.0,303.0,5.0,"(7,[5],[1.0])",[303.0]
2732,1,16,6,AA,2333,ORD,15.0,155,,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2733,9,16,4,UA,549,ORD,10.75,92,-25.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
2734,5,3,2,OH,5487,JFK,16.67,139,36.0,777.0,2.0,"(7,[2],[1.0])",[777.0]
2735,6,17,4,WN,1906,SJC,6.75,75,-2.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
2736,1,6,3,B6,117,JFK,7.58,208,68.0,1902.0,2.0,"(7,[2],[1.0])",[1902.0]
2737,9,27,1,UA,476,ORD,13.63,59,42.0,220.0,0.0,"(7,[0],[1.0])",[220.0]
2738,3,8,2,OO,6138,ORD,14.75,152,-5.0,1466.0,0.0,"(7,[0],[1.0])",[1466.0]
2739,5,15,0,UA,797,ORD,11.93,185,17.0,1870.0,0.0,"(7,[0],[1.0])",[1870.0]
2740,10,19,3,US,343,ORD,7.33,243,-2.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
2741,6,9,3,AA,269,JFK,16.75,370,171.0,3896.0,2.0,"(7,[2],[1.0])",[3896.0]
2742,10,11,2,UA,207,ORD,9.2,293,24.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
2743,7,24,0,AA,2325,ORD,12.83,145,-16.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2744,11,28,0,UA,836,ORD,18.08,141,-29.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2745,2,10,1,WN,2542,SMF,13.25,80,3.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
2746,11,3,3,OH,6798,ORD,14.5,159,26.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
2747,1,25,1,AA,1637,ORD,9.67,225,42.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
2748,11,14,0,UA,350,ORD,13.22,115,6.0,1033.0,0.0,"(7,[0],[1.0])",[1033.0]
2749,0,31,4,OO,5741,SFO,10.92,45,,126.0,1.0,"(7,[1],[1.0])",[126.0]
2750,0,27,0,AA,1715,ORD,12.33,240,164.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
2751,0,7,1,AA,2348,ORD,16.08,90,172.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
2752,7,7,4,UA,1186,ORD,7.97,72,-12.0,476.0,0.0,"(7,[0],[1.0])",[476.0]
2753,10,8,6,OH,6801,JFK,13.08,183,,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
2754,10,30,0,UA,1406,SFO,22.7,243,9.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2755,9,18,6,UA,55,SFO,16.5,324,-6.0,3809.0,1.0,"(7,[1],[1.0])",[3809.0]
2756,2,5,3,UA,642,ORD,10.67,127,81.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
2757,8,28,0,AA,2443,LGA,9.98,160,26.0,1225.0,3.0,"(7,[3],[1.0])",[1225.0]
2758,6,14,1,OH,5709,LGA,12.25,162,48.0,1342.0,3.0,"(7,[3],[1.0])",[1342.0]
2759,0,20,0,OO,6015,ORD,10.0,119,77.0,896.0,0.0,"(7,[0],[1.0])",[896.0]
2760,9,30,4,B6,197,JFK,9.75,341,-21.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
2761,6,19,6,WN,804,SMF,15.5,70,-7.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
2762,9,26,0,AA,2340,ORD,13.83,80,-3.0,378.0,0.0,"(7,[0],[1.0])",[378.0]
2763,0,11,5,UA,1532,ORD,13.17,153,21.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
2764,8,8,1,UA,38,OGG,21.25,288,4.0,3763.0,6.0,"(7,[6],[1.0])",[3763.0]
2765,5,17,2,AA,1815,ORD,18.67,205,145.0,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
2766,10,23,0,OH,6497,LGA,9.1,168,-39.0,1162.0,3.0,"(7,[3],[1.0])",[1162.0]
2767,9,11,6,US,1835,ORD,9.5,116,-15.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
2768,3,28,1,UA,690,ORD,16.92,136,89.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2769,0,26,6,AA,347,LGA,18.25,164,-25.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2770,3,19,6,WN,799,TUS,8.0,70,9.0,591.0,7.0,"(7,[],[])",[591.0]
2771,5,10,2,UA,145,ORD,12.73,264,49.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
2772,6,12,6,B6,101,JFK,7.83,362,-11.0,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
2773,6,2,3,UA,642,ORD,10.45,133,66.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
2774,3,9,3,AA,368,ORD,13.33,135,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2775,3,11,5,B6,908,ORD,12.0,130,41.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
2776,5,24,2,AA,2185,LGA,6.0,170,27.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
2777,2,15,6,OO,4110,ORD,17.58,120,90.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
2778,3,17,4,AA,2333,ORD,15.17,150,54.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2779,4,9,5,WN,507,SMF,20.0,85,24.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
2780,8,6,6,AA,346,ORD,19.5,135,30.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2781,0,23,3,UA,249,SFO,19.0,92,79.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
2782,10,6,4,OH,6744,JFK,11.67,100,-30.0,615.0,2.0,"(7,[2],[1.0])",[615.0]
2783,10,5,3,AA,1095,ORD,17.75,175,26.0,1841.0,0.0,"(7,[0],[1.0])",[1841.0]
2784,8,29,1,OH,6780,LGA,17.83,118,107.0,742.0,3.0,"(7,[3],[1.0])",[742.0]
2785,4,4,0,AA,353,LGA,18.42,160,-19.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2786,7,1,5,OH,5525,LGA,21.5,159,57.0,1394.0,3.0,"(7,[3],[1.0])",[1394.0]
2787,7,21,4,AA,269,JFK,16.75,385,20.0,3896.0,2.0,"(7,[2],[1.0])",[3896.0]
2788,9,28,2,UA,594,ORD,6.52,121,35.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
2789,5,1,0,UA,460,ORD,14.22,123,83.0,1164.0,0.0,"(7,[0],[1.0])",[1164.0]
2790,3,18,5,AA,407,ORD,7.25,65,1.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
2791,10,29,6,OH,6445,JFK,11.42,165,20.0,1436.0,2.0,"(7,[2],[1.0])",[1436.0]
2792,3,25,5,HA,155,OGG,8.67,34,3.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2793,7,8,5,OO,6332,SFO,12.8,74,42.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
2794,7,20,3,US,2124,LGA,11.0,83,-7.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
2795,0,18,5,OO,5815,ORD,16.78,64,13.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
2796,10,7,5,OH,6479,JFK,19.42,141,32.0,684.0,2.0,"(7,[2],[1.0])",[684.0]
2797,5,23,1,UA,882,ORD,15.82,148,17.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
2798,9,31,5,UA,52,SFO,22.25,323,-5.0,4128.0,1.0,"(7,[1],[1.0])",[4128.0]
2799,3,11,5,B6,27,JFK,13.67,173,67.0,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
2800,7,10,0,US,2136,LGA,17.0,76,,298.0,3.0,"(7,[3],[1.0])",[298.0]
2801,6,19,6,OO,5444,SFO,17.9,70,34.0,307.0,1.0,"(7,[1],[1.0])",[307.0]
2802,10,19,3,UA,508,ORD,19.9,124,-24.0,1228.0,0.0,"(7,[0],[1.0])",[1228.0]
2803,5,13,5,US,1485,SFO,22.25,284,-11.0,3627.0,1.0,"(7,[1],[1.0])",[3627.0]
2804,5,4,3,AA,21,JFK,19.25,370,97.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
2805,0,5,6,AA,1540,TUS,15.5,130,-8.0,1308.0,7.0,"(7,[],[])",[1308.0]
2806,8,21,0,OO,6045,ORD,9.78,96,190.0,744.0,0.0,"(7,[0],[1.0])",[744.0]
2807,6,26,6,B6,353,JFK,7.83,350,26.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
2808,4,12,1,WN,1795,SMF,6.42,90,-8.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
2809,3,21,1,OO,5951,ORD,7.63,97,-15.0,790.0,0.0,"(7,[0],[1.0])",[790.0]
2810,3,18,5,UA,385,ORD,15.0,87,36.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
2811,5,6,5,AA,2317,ORD,10.83,140,21.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2812,10,13,4,B6,10,JFK,20.92,101,54.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
2813,5,23,1,US,985,LGA,6.58,114,-1.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
2814,4,26,1,B6,217,JFK,18.5,374,35.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
2815,2,14,5,OO,5855,ORD,7.65,56,-18.0,257.0,0.0,"(7,[0],[1.0])",[257.0]
