,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
0,0,1,2,AA,150,SFO,23.42,325,22.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
1,0,1,2,AQ,245,OGG,7.08,34,-2.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2,0,1,2,B6,29,JFK,19.17,200,33.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
3,0,1,2,OH,5283,JFK,18.5,115,105.0,343.0,2.0,"(7,[2],[1.0])",[343.0]
4,0,1,2,OH,5366,ORD,17.5,155,27.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
5,0,1,2,OO,6025,ORD,13.62,57,,253.0,0.0,"(7,[0],[1.0])",[253.0]
6,0,1,2,UA,432,ORD,13.63,110,34.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
7,0,1,2,UA,482,SFO,18.08,144,-8.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
8,0,1,2,UA,831,ORD,7.0,287,28.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
9,0,1,2,UA,906,SFO,10.75,251,49.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
10,0,1,2,UA,959,ORD,19.75,153,43.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
11,0,1,2,US,202,SJC,6.25,120,107.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
12,0,1,2,US,1861,LGA,10.75,92,-11.0,539.0,3.0,"(7,[3],[1.0])",[539.0]
13,0,2,3,AA,179,JFK,8.75,395,-11.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
14,0,2,3,AA,1442,ORD,16.58,105,82.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
15,0,2,3,AA,1544,SFO,10.92,260,87.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
16,0,2,3,AA,2079,ORD,8.33,265,-16.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
17,0,2,3,AQ,261,OGG,23.0,34,-11.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
18,0,2,3,B6,47,JFK,19.83,205,33.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
19,0,2,3,B6,1309,JFK,17.17,93,38.0,367.0,2.0,"(7,[2],[1.0])",[367.0]
20,0,2,3,UA,139,ORD,10.0,280,21.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
21,0,2,3,UA,343,ORD,20.72,93,51.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
22,0,2,3,UA,454,ORD,11.98,73,59.0,481.0,0.0,"(7,[0],[1.0])",[481.0]
23,0,2,3,UA,578,ORD,10.0,131,37.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
24,0,2,3,UA,678,ORD,11.0,130,35.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
25,0,2,3,UA,1161,ORD,20.33,242,-13.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
26,0,2,3,WN,632,SFO,19.42,90,11.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
27,0,2,3,WN,3515,SMF,7.25,75,4.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
28,0,3,4,AA,743,LGA,12.75,250,-7.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
29,0,3,4,AA,1559,LGA,17.08,190,32.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
30,0,3,4,AA,1909,ORD,9.67,265,44.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
31,0,3,4,B6,807,JFK,17.25,200,50.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
32,0,3,4,B6,1081,JFK,7.0,135,42.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
33,0,3,4,OO,3894,ORD,11.75,120,17.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
34,0,3,4,OO,5709,SMF,21.5,59,,333.0,4.0,"(7,[4],[1.0])",[333.0]
35,0,3,4,OO,5979,ORD,17.75,53,39.0,196.0,0.0,"(7,[0],[1.0])",[196.0]
36,0,3,4,UA,333,LGA,14.0,268,26.0,2606.0,3.0,"(7,[3],[1.0])",[2606.0]
37,0,3,4,UA,421,ORD,10.32,285,42.0,2953.0,0.0,"(7,[0],[1.0])",[2953.0]
38,0,3,4,UA,433,ORD,17.15,89,56.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
39,0,3,4,UA,818,ORD,21.0,125,,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
40,0,3,4,US,31,OGG,23.73,341,21.0,4579.0,6.0,"(7,[6],[1.0])",[4579.0]
41,0,4,5,AA,607,ORD,19.83,265,17.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
42,0,4,5,B6,38,JFK,17.25,98,1.0,425.0,2.0,"(7,[2],[1.0])",[425.0]
43,0,4,5,B6,918,ORD,19.0,139,-23.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
44,0,4,5,OH,5523,LGA,6.92,112,-7.0,694.0,3.0,"(7,[3],[1.0])",[694.0]
45,0,4,5,OO,5443,SFO,15.92,101,112.0,529.0,1.0,"(7,[1],[1.0])",[529.0]
46,0,4,5,OO,5737,SFO,11.08,57,,246.0,1.0,"(7,[1],[1.0])",[246.0]
47,0,4,5,OO,6011,ORD,10.97,78,-5.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
48,0,4,5,UA,44,OGG,14.13,313,25.0,4001.0,6.0,"(7,[6],[1.0])",[4001.0]
49,0,4,5,UA,144,SFO,7.42,88,,719.0,1.0,"(7,[1],[1.0])",[719.0]
50,0,4,5,UA,270,SMF,9.0,239,255.0,2866.0,4.0,"(7,[4],[1.0])",[2866.0]
51,0,4,5,UA,670,ORD,7.0,125,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
52,0,4,5,UA,843,SFO,11.75,251,,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
53,0,4,5,WN,644,TUS,18.83,70,15.0,591.0,7.0,"(7,[],[])",[591.0]
54,0,4,5,WN,724,TUS,20.08,95,116.0,726.0,7.0,"(7,[],[])",[726.0]
55,0,5,6,AA,1096,SMF,8.08,205,-23.0,2303.0,4.0,"(7,[4],[1.0])",[2303.0]
56,0,5,6,AA,1540,TUS,15.5,130,-8.0,1308.0,7.0,"(7,[],[])",[1308.0]
57,0,5,6,AA,1547,ORD,15.25,60,16.0,285.0,0.0,"(7,[0],[1.0])",[285.0]
58,0,5,6,AA,2247,ORD,9.08,170,16.0,1802.0,0.0,"(7,[0],[1.0])",[1802.0]
59,0,5,6,OO,5975,ORD,15.75,90,28.0,658.0,0.0,"(7,[0],[1.0])",[658.0]
60,0,5,6,OO,6356,SFO,21.25,104,23.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
61,0,5,6,OO,6397,SFO,14.0,74,163.0,584.0,1.0,"(7,[1],[1.0])",[584.0]
62,0,5,6,UA,371,ORD,17.77,270,87.0,2799.0,0.0,"(7,[0],[1.0])",[2799.0]
63,0,5,6,UA,398,ORD,11.08,124,14.0,1260.0,0.0,"(7,[0],[1.0])",[1260.0]
64,0,5,6,UA,891,JFK,6.83,377,55.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
65,0,5,6,UA,972,ORD,9.0,161,104.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
66,0,5,6,UA,1187,SFO,19.33,69,53.0,525.0,1.0,"(7,[1],[1.0])",[525.0]
67,0,5,6,WN,3142,SJC,18.67,80,105.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
68,0,6,0,AA,1551,LGA,18.92,150,-11.0,1230.0,3.0,"(7,[3],[1.0])",[1230.0]
69,0,6,0,B6,937,ORD,17.58,265,171.0,2792.0,0.0,"(7,[0],[1.0])",[2792.0]
70,0,6,0,OO,5497,SFO,22.58,81,26.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
71,0,6,0,OO,5557,SFO,8.83,45,6.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
72,0,6,0,OO,5939,ORD,21.5,57,,257.0,0.0,"(7,[0],[1.0])",[257.0]
73,0,6,0,OO,6439,ORD,20.5,66,,343.0,0.0,"(7,[0],[1.0])",[343.0]
74,0,6,0,UA,6,SFO,8.0,338,-18.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
75,0,6,0,UA,34,OGG,13.58,282,5.0,3763.0,6.0,"(7,[6],[1.0])",[3763.0]
76,0,6,0,UA,710,SFO,22.5,61,41.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
77,0,6,0,UA,835,LGA,7.75,146,36.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
78,0,6,0,UA,878,SFO,11.67,335,26.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
79,0,6,0,WN,173,SJC,16.5,105,45.0,916.0,5.0,"(7,[5],[1.0])",[916.0]
80,0,6,0,WN,298,SJC,21.92,70,25.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
81,0,6,0,WN,2474,SJC,9.25,105,11.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
82,0,6,0,WN,3048,SJC,15.25,70,81.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
83,0,7,1,AA,185,JFK,20.75,385,29.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
84,0,7,1,AA,2348,ORD,16.08,90,172.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
85,0,7,1,AA,2491,ORD,21.58,165,152.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
86,0,7,1,B6,221,JFK,8.42,375,13.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
87,0,7,1,HA,155,OGG,8.67,34,-1.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
88,0,7,1,OH,5381,JFK,8.47,107,-21.0,463.0,2.0,"(7,[2],[1.0])",[463.0]
89,0,7,1,OO,5479,SFO,12.42,75,71.0,383.0,1.0,"(7,[1],[1.0])",[383.0]
90,0,7,1,OO,5877,ORD,20.0,99,340.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
91,0,7,1,OO,5946,ORD,15.25,121,70.0,946.0,0.0,"(7,[0],[1.0])",[946.0]
92,0,7,1,UA,1,ORD,10.42,556,-2.0,6828.0,0.0,"(7,[0],[1.0])",[6828.0]
93,0,7,1,UA,153,ORD,17.67,169,135.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
94,0,7,1,UA,174,ORD,18.62,114,,1033.0,0.0,"(7,[0],[1.0])",[1033.0]
95,0,7,1,UA,626,ORD,19.0,106,207.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
96,0,7,1,UA,676,ORD,10.0,128,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
97,0,7,1,UA,687,LGA,16.0,158,135.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
98,0,7,1,WN,3155,SMF,18.92,90,5.0,771.0,4.0,"(7,[4],[1.0])",[771.0]
99,0,8,2,AA,370,ORD,12.67,125,19.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
100,0,8,2,AA,386,ORD,8.75,120,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
101,0,8,2,AA,397,LGA,21.42,140,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
102,0,8,2,AA,1861,ORD,12.0,90,42.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
103,0,8,2,AA,1972,ORD,16.58,110,122.0,1041.0,0.0,"(7,[0],[1.0])",[1041.0]
104,0,8,2,B6,908,ORD,12.0,130,27.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
105,0,8,2,OO,5449,SMF,17.17,45,259.0,138.0,4.0,"(7,[4],[1.0])",[138.0]
106,0,8,2,OO,5738,SFO,21.42,118,,744.0,1.0,"(7,[1],[1.0])",[744.0]
107,0,8,2,OO,5843,ORD,17.92,53,34.0,108.0,0.0,"(7,[0],[1.0])",[108.0]
108,0,8,2,UA,127,ORD,18.5,271,131.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
109,0,8,2,UA,502,ORD,20.25,146,53.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
110,0,8,2,UA,549,ORD,11.08,85,,538.0,0.0,"(7,[0],[1.0])",[538.0]
111,0,8,2,UA,907,ORD,17.0,276,25.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
112,0,8,2,UA,1256,ORD,6.5,74,0.0,481.0,0.0,"(7,[0],[1.0])",[481.0]
113,0,8,2,UA,1477,ORD,8.62,232,16.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
114,0,8,2,UA,1506,SFO,18.22,117,,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
115,0,9,3,AA,874,ORD,19.42,130,27.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
116,0,9,3,AA,1306,SFO,6.92,210,13.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
117,0,9,3,HA,30,OGG,15.83,325,-47.0,4249.0,6.0,"(7,[6],[1.0])",[4249.0]
118,0,9,3,OH,5059,JFK,12.12,92,-12.0,425.0,2.0,"(7,[2],[1.0])",[425.0]
119,0,9,3,OO,5449,SFO,15.98,41,18.0,138.0,1.0,"(7,[1],[1.0])",[138.0]
120,0,9,3,UA,346,ORD,8.0,131,-10.0,1357.0,0.0,"(7,[0],[1.0])",[1357.0]
121,0,9,3,UA,1568,ORD,19.2,156,66.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
122,0,9,3,US,856,ORD,20.42,120,-22.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
123,0,9,3,US,1462,ORD,12.5,114,-31.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
124,0,9,3,WN,2028,SJC,15.75,75,-10.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
125,0,10,4,AA,15,JFK,11.0,379,100.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
126,0,10,4,AA,179,JFK,8.75,395,17.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
127,0,10,4,AA,423,JFK,11.5,190,-25.0,1754.0,2.0,"(7,[2],[1.0])",[1754.0]
128,0,10,4,AA,554,SFO,16.58,245,110.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
129,0,10,4,AA,782,ORD,19.83,160,18.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
130,0,10,4,B6,648,SFO,23.08,323,108.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
131,0,10,4,OH,4941,JFK,11.5,87,51.0,343.0,2.0,"(7,[2],[1.0])",[343.0]
132,0,10,4,OH,5478,JFK,18.92,109,-29.0,232.0,2.0,"(7,[2],[1.0])",[232.0]
133,0,10,4,UA,34,SFO,22.25,321,57.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
134,0,10,4,UA,850,ORD,19.0,129,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
135,0,10,4,UA,1590,SFO,13.45,92,166.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
136,0,10,4,WN,102,SMF,21.08,85,18.0,771.0,4.0,"(7,[4],[1.0])",[771.0]
137,0,10,4,WN,361,SJC,18.92,70,16.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
138,0,11,5,AA,451,ORD,10.17,285,73.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
139,0,11,5,AA,1547,ORD,15.25,60,-9.0,285.0,0.0,"(7,[0],[1.0])",[285.0]
140,0,11,5,B6,95,JFK,20.83,407,,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
141,0,11,5,B6,369,LGA,21.08,166,189.0,1666.0,3.0,"(7,[3],[1.0])",[1666.0]
142,0,11,5,OH,5021,JFK,8.5,124,53.0,686.0,2.0,"(7,[2],[1.0])",[686.0]
143,0,11,5,OH,5469,JFK,16.33,199,,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
144,0,11,5,OH,5679,LGA,17.02,130,101.0,769.0,3.0,"(7,[3],[1.0])",[769.0]
145,0,11,5,OO,5554,SFO,15.33,79,19.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
146,0,11,5,OO,6334,SFO,21.28,93,32.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
147,0,11,5,UA,344,SFO,10.67,105,-4.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
148,0,11,5,UA,376,ORD,16.17,122,49.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
149,0,11,5,UA,684,ORD,14.0,137,133.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
150,0,11,5,UA,872,SFO,11.0,303,-21.0,3893.0,1.0,"(7,[1],[1.0])",[3893.0]
151,0,11,5,UA,1532,ORD,13.17,153,21.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
152,0,11,5,WN,316,SFO,10.67,90,75.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
153,0,11,5,WN,463,SJC,10.17,75,-6.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
154,0,11,5,WN,786,SJC,11.58,75,-4.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
155,0,11,5,WN,2992,SJC,6.58,75,0.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
156,0,12,6,B6,620,JFK,12.17,85,18.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
157,0,12,6,HA,345,OGG,15.13,34,-3.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
158,0,12,6,UA,294,SFO,15.2,305,-5.0,3954.0,1.0,"(7,[1],[1.0])",[3954.0]
159,0,12,6,UA,332,SMF,13.67,240,51.0,2866.0,4.0,"(7,[4],[1.0])",[2866.0]
160,0,12,6,UA,594,ORD,6.47,114,-4.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
161,0,12,6,UA,720,SFO,14.42,147,231.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
162,0,13,0,AA,333,LGA,13.58,160,20.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
163,0,13,0,AA,1994,SFO,9.42,205,-2.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
164,0,13,0,AA,2317,ORD,10.25,150,-12.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
165,0,13,0,AA,2352,ORD,16.67,139,,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
166,0,13,0,B6,1604,JFK,12.08,76,-19.0,441.0,2.0,"(7,[2],[1.0])",[441.0]
167,0,13,0,OH,5055,LGA,8.83,225,2.0,1904.0,3.0,"(7,[3],[1.0])",[1904.0]
168,0,13,0,OH,5526,JFK,20.58,108,,430.0,2.0,"(7,[2],[1.0])",[430.0]
169,0,13,0,OO,6017,ORD,8.12,121,-8.0,946.0,0.0,"(7,[0],[1.0])",[946.0]
170,0,13,0,UA,409,LGA,17.15,271,9.0,2606.0,3.0,"(7,[3],[1.0])",[2606.0]
171,0,13,0,UA,478,SFO,10.88,209,-1.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
172,0,13,0,UA,581,ORD,11.92,269,6.0,2799.0,0.0,"(7,[0],[1.0])",[2799.0]
173,0,14,1,B6,357,JFK,16.67,380,-23.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
174,0,14,1,B6,831,JFK,6.0,160,,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
175,0,14,1,OH,5637,JFK,15.83,146,-11.0,818.0,2.0,"(7,[2],[1.0])",[818.0]
176,0,14,1,OO,5973,ORD,12.52,54,-13.0,224.0,0.0,"(7,[0],[1.0])",[224.0]
177,0,14,1,UA,129,ORD,20.0,279,39.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
178,0,14,1,UA,478,SFO,10.67,209,43.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
179,0,14,1,UA,536,SJC,6.33,250,-4.0,2943.0,5.0,"(7,[5],[1.0])",[2943.0]
180,0,14,1,US,473,JFK,9.67,362,,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
181,0,14,1,WN,1840,SJC,15.67,70,-12.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
182,0,14,1,WN,2022,SJC,21.42,105,-21.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
183,0,15,2,AA,392,ORD,8.0,120,31.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
184,0,15,2,AA,753,LGA,15.25,245,-1.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
185,0,15,2,AA,1031,ORD,18.83,195,-19.0,1989.0,0.0,"(7,[0],[1.0])",[1989.0]
186,0,15,2,AA,1994,SFO,9.42,205,,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
187,0,15,2,B6,38,JFK,17.58,98,142.0,425.0,2.0,"(7,[2],[1.0])",[425.0]
188,0,15,2,B6,172,SMF,0.25,308,0.0,4057.0,4.0,"(7,[4],[1.0])",[4057.0]
189,0,15,2,OH,5511,LGA,21.0,169,3.0,1324.0,3.0,"(7,[3],[1.0])",[1324.0]
190,0,15,2,OO,6408,SFO,13.9,94,83.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
191,0,15,2,UA,148,ORD,18.0,124,-8.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
192,0,15,2,UA,275,ORD,17.33,93,1.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
193,0,15,2,UA,548,SFO,13.08,108,71.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
194,0,15,2,UA,877,JFK,7.33,396,37.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
195,0,15,2,UA,1163,SFO,14.0,86,30.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
196,0,15,2,US,640,SJC,19.08,112,-13.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
197,0,15,2,WN,841,SFO,18.33,90,37.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
198,0,15,2,WN,1575,SJC,21.83,70,-11.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
199,0,15,2,WN,2269,SMF,11.0,85,4.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
200,0,16,3,AA,701,LGA,6.0,240,10.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
201,0,16,3,AA,2341,ORD,16.5,155,,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
202,0,16,3,US,1564,ORD,13.83,126,-15.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
203,0,16,3,WN,983,SMF,8.33,85,-12.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
204,0,17,4,AA,178,SFO,13.5,323,61.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
205,0,17,4,AA,1715,ORD,12.33,240,20.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
206,0,17,4,OO,6153,ORD,16.83,56,,257.0,0.0,"(7,[0],[1.0])",[257.0]
207,0,17,4,OO,6703,ORD,20.0,102,53.0,790.0,0.0,"(7,[0],[1.0])",[790.0]
208,0,17,4,UA,180,SFO,22.33,329,59.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
209,0,17,4,UA,442,ORD,18.62,80,40.0,509.0,0.0,"(7,[0],[1.0])",[509.0]
210,0,17,4,UA,682,ORD,13.08,129,20.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
211,0,17,4,UA,722,ORD,15.75,111,25.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
212,0,17,4,UA,1204,ORD,18.83,83,101.0,663.0,0.0,"(7,[0],[1.0])",[663.0]
213,0,18,5,AA,337,LGA,15.58,160,36.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
214,0,18,5,AA,350,ORD,18.25,130,115.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
215,0,18,5,AA,353,LGA,19.48,160,17.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
216,0,18,5,B6,121,JFK,8.0,185,22.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
217,0,18,5,B6,915,JFK,13.75,164,7.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
218,0,18,5,OO,4006,SFO,7.5,111,20.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
219,0,18,5,OO,5815,ORD,16.78,64,13.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
220,0,18,5,OO,5817,ORD,7.0,55,-5.0,253.0,0.0,"(7,[0],[1.0])",[253.0]
221,0,18,5,UA,805,SFO,21.0,88,8.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
222,0,18,5,US,2165,LGA,8.0,74,-10.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
223,0,18,5,WN,1009,SFO,15.75,90,-3.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
224,0,18,5,WN,2996,TUS,6.42,75,-6.0,587.0,7.0,"(7,[],[])",[587.0]
225,0,18,5,WN,3864,SMF,15.42,75,1.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
226,0,19,6,AA,695,LGA,9.75,205,4.0,1732.0,3.0,"(7,[3],[1.0])",[1732.0]
227,0,19,6,AA,2378,ORD,16.08,180,5.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
228,0,19,6,UA,23,JFK,8.63,386,,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
229,0,19,6,WN,1681,SFO,14.5,85,1.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
230,0,20,0,AA,337,LGA,15.58,160,-23.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
231,0,20,0,AA,743,LGA,12.75,250,-17.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
232,0,20,0,B6,904,ORD,9.42,130,66.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
233,0,20,0,OO,5984,ORD,21.5,57,70.0,280.0,0.0,"(7,[0],[1.0])",[280.0]
234,0,20,0,OO,6015,ORD,10.0,119,77.0,896.0,0.0,"(7,[0],[1.0])",[896.0]
235,0,20,0,OO,6292,SFO,18.53,58,14.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
236,0,20,0,OO,6384,SFO,9.17,93,-4.0,840.0,1.0,"(7,[1],[1.0])",[840.0]
237,0,20,0,UA,1244,SJC,13.28,253,-27.0,2943.0,5.0,"(7,[5],[1.0])",[2943.0]
238,0,20,0,US,323,ORD,8.48,242,99.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
239,0,21,1,AA,1544,SFO,10.92,260,102.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
240,0,21,1,B6,97,JFK,21.33,275,92.0,2617.0,2.0,"(7,[2],[1.0])",[2617.0]
241,0,21,1,OO,3973,TUS,17.17,110,189.0,967.0,7.0,"(7,[],[])",[967.0]
242,0,21,1,UA,153,ORD,17.67,169,130.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
243,0,21,1,UA,332,SMF,13.52,240,139.0,2866.0,4.0,"(7,[4],[1.0])",[2866.0]
244,0,21,1,UA,522,SFO,22.5,102,33.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
245,0,21,1,UA,544,SFO,16.15,100,142.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
246,0,21,1,UA,548,SFO,13.08,108,190.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
247,0,21,1,UA,614,ORD,13.0,105,-9.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
248,0,21,1,UA,785,SFO,20.33,87,48.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
249,0,21,1,WN,292,SJC,16.67,70,15.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
250,0,21,1,WN,702,TUS,16.92,90,23.0,726.0,7.0,"(7,[],[])",[726.0]
251,0,21,1,WN,873,SJC,15.17,105,37.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
