,id,job,name
49148,60308,Production Supervisor,Jason Tamez
49152,6950,Original Music Composer,James Newton Howard
49154,6950,Editor,Lynzee Klingman
49157,6950,Director,Wolfgang Petersen
49168,225574,Production Design,Alec Hammond
49171,225574,Costume Design,Catherine Marie Thomas
49172,225574,Director,Jaume Collet-Serra
49176,225574,Set Decoration,Regina Graves
49180,225574,Story,John W. Richardson
49183,225574,Screenplay,Ryan Engle
49196,225574,Music Supervisor,Andy Ross
49201,13836,Writer,Mark Bomback
49202,13836,Director,Andy Fickman
49203,13836,Writer,Matt Lopez
49207,752,Casting,Lucinda Syson
49210,752,Executive Producer,Ben Waisbren
49211,752,Stunts,Adam Kirley
49212,752,Producer,Lorne Orleans
49217,752,Screenplay,Lana Wachowski
49220,752,Makeup Artist,Paul Engelen
49222,752,Director,James McTeigue
49223,752,Associate Producer,Jessica Alan
49224,752,Co-Producer,Roberto Malerba
49225,752,Co-Producer,Henning Molfenter
49226,752,Co-Producer,Charlie Woebcken
49228,752,Set Decoration,Peter Walpole
49231,752,Art Direction,Sarah Horton
49241,752,Stunts,Stuart Clark
49242,752,Stunts,Talila Craig
49243,752,Stunts,David Cronnelly
49245,752,Stunts,Ivonne Dietzel
49249,752,Stunts,Eduart Geber
49255,752,Stunts,Alexander Hardt
49256,752,Stunts,Udo Harnach
49258,752,Stunts,Timo Honsa
49260,752,Stunts,Rob Inch
49261,752,Stunts,Tomas Jester
49269,752,Stunts,James O'Donnell
49272,752,Stunts,Thorsten Rapst
49277,752,Stunts,Matthias Schendel
49278,752,Stunts,Babette Schimanek
49279,752,Stunts,Bernhard Schirmer
49281,752,Stunts,Rene Schobes
49284,752,Stunts,Thierry Saelens
49288,752,Stunts,Matthew Stirling
49290,752,Stunts,Steve Thiede
49294,752,Stunts,Rainer Werner
49297,752,Dialect Coach,Barbara Berkery
49303,752,Art Department Coordinator,Roxy Konrad
49307,752,Conceptual Design,Dermot Power
49308,752,Production Illustrator,Axel Eichhorst
49309,752,Picture Car Coordinator,Simon-Julien Boucherie
49311,752,Art Department Assistant,Katja Fischer
49312,752,Art Department Assistant,Maren Hollje
49314,752,Camera Operator,David Worley
49315,752,Additional Camera,Jörg Widmer
49319,752,Cableman,Benjamin Dunker
49320,752,Set Production Assistant,Sarah Meyer
49321,752,Video Assist Operator,John Bowman
49322,752,Gaffer,Albrecht Silberberger
49327,752,Electrician,Götz Schmidt zu Nedde
49330,752,Electrician,Axel Scholz
49344,752,Makeup Artist,Petra Schaumann
49345,752,Hairstylist,Petra Schaumann
49347,752,First Assistant Editor,Alison Carter
49349,752,Supervising Sound Editor,Glenn Freemantle
49353,752,Dialogue Editor,Gillian Dodders
49355,752,Foley,Hugo Adams
49360,752,ADR & Dubbing,Robert Farr
49361,752,Foley,Andi Derrick
49362,752,Foley,Peter Burgis
49363,752,Foley,Kevin Tayler
49364,752,Music,Benjamin Wallfisch
49365,752,Music,Hilary Skewes
49366,752,Music Editor,Peter Clarke
49369,752,Location Scout,Friederike von Rauch
49370,752,Production Manager,Marcus Loges
49372,752,Production Manager,Anja Wedell
49375,752,Production Accountant,Kristov Brändli
49384,752,Stand In,Sarah Penger
49387,752,Transportation Captain,Inga Meissner
49389,752,Hairstylist,Lesley Smith
49390,752,Stunts,Martin Goeres
49399,752,Sound Engineer,Jake Jackson
49400,752,Grip,Jan Brun
49407,6038,Editor,Malcolm Campbell
49409,6038,Screenplay,Miles Millar
49411,6038,Director,David Dobkin
49412,6038,Casting,Donna Morong
49414,6038,Assistant Director,Jakub Dvorak
49421,9975,Screenplay,Ken Kaufman
49423,9975,Original Music Composer,Heitor Pereira
49425,9975,Director,Matthew O'Callaghan
49429,9975,Book,H. A. Rey
49435,9975,Lead Animator,Darlie Brewster
49439,9975,Lead Animator,Anthony DeRosa
49440,9975,Animation,Craig R. Maras
49442,9975,Character Designer,Jeff Johnson
49443,9975,Lead Animator,Jeff Johnson
49458,9975,Storyboard,Frans Vischer
49464,9975,Animation,Blair Kitchen
49467,9975,Layout,Harald Kraut
49468,11451,Art Direction,David Lazan
49470,11451,Sound Designer,Scott Martin Gershin
49474,11451,Director,Angela Robinson
49483,11451,Visual Effects Supervisor,Mat Beck
49484,11451,Sound Effects Editor,Christopher Assells
49486,11451,Screenplay,Alfred Gough
49487,11451,Producer,Robert Simonds
49489,11451,Executive Producer,Tracey Trench
49490,11451,Executive In Charge Of Production,Sarah Nettinga
49493,11451,Production Design,Daniel Bradford
49494,11451,Characters,Gordon Buford
49495,11451,Original Music Composer,The Blacksmoke Organisation
49498,11451,Makeup Department Head,Kimberly Greene
49502,11451,Stunt Coordinator,Andy Gill
49503,11451,Stunts,Michael Adams
49506,11451,Standby Painter,Christian Zimmermann
49507,11451,Propmaker,David Scott
49509,11451,Set Production Assistant,Aimee Pierson
49510,11451,Transportation Coordinator,Michael Antunez
49517,11451,Construction Coordinator,Greg John Callas
49519,11451,Visual Effects Editor,Lorelei David
49522,11451,Rigging Gaffer,Dennis J. Lootens
49524,11451,Music Editor,Brent Brooks
49525,11451,Location Manager,Curtis Collins
49528,11451,3D Artist,Thomas Dadras
49530,11451,Assistant Art Director,Ray Yamagata
49533,11451,Digital Intermediate,Bob Peishel
49534,11451,Sound Recordist,Brad Haehnel
49539,11451,Hairstylist,Christina Raye
49541,11451,Painter,Francesco Ferrara
49542,11451,Still Photographer,Richard J. Cartwright
49545,11451,Best Boy Electric,Waide R. Allen
49550,11451,CG Supervisor,Jim Hillin
49555,11451,Loader,Robin Bursey
49564,11451,Set Dressing Artist,Chuck Coffman
49570,11451,Production Accountant,Ellen Adolph
49584,12103,Unit Production Manager,John A. Machione
49585,12103,Director,Gary Fleder
49592,12103,Second Unit Cinematographer,Tom Priestley Jr.
49593,12103,Sound Re-Recording Mixer,Ron Bartlett
49595,12103,Screenplay,Patrick Smith Kelly
49596,12103,Additional Photography,Ericson Core
49598,12103,Additional Music,David E. Russo
49600,12103,Co-Producer,Andrew Klavan
49609,12103,Color Timer,Chris Regan
49612,12103,Steadicam Operator,Tim Merkel
49613,12103,Director of Photography,Amir Mokri
49616,12103,Hairstylist,James D. Brown
49622,12103,Leadman,Carlos Caneca
49631,12103,Location Manager,Nicholas Bernstein
49636,12103,Makeup Effects,Derek Becker
49638,12103,Second Assistant Director,Grant Lucibello
49639,12103,Boom Operator,Frank Graziadei
49642,12103,Stand In,George F. Miller
49646,12103,Digital Effects Producer,Carole Cowley
49654,12103,Greensman,Terry McGauran
49660,12103,Picture Car Coordinator,Glenn Hughes
49661,12103,Production Office Assistant,Kent Hayward
49667,12103,Transportation Coordinator,Michael Fennimore
49670,12103,Best Boy Electric,Jeff Enneking
49673,12103,Casting Associate,Zoe Abbott
49682,12103,Camera Loader,Sarah Warland
49686,60304,Production Design,Stephen Scott
49687,60304,Art Direction,Stephan O. Gessler
49692,60304,Editor,Jim Page
49697,60304,Director,Tommy Wirkola
49698,60304,Producer,Tommy Wirkola
49699,60304,Screenplay,Tommy Wirkola
49700,60304,Producer,Kevin Messick
49711,2251,Executive Producer,Arnon Milchan
49715,2251,Editor,Anne V. Coates
49716,2251,Director,Adrian Lyne
49719,2251,Director of Photography,Peter Biziou
49720,2251,Art Direction,John Kasarda
49728,2251,Makeup Artist,LuAnn Claps
49732,2251,Set Costumer,Sonya M. Andonov
49733,2251,Executive Producer,Pierre-Richard Muller
49734,46529,Executive Producer,David Valdes
49738,46529,Director of Photography,Guillermo Navarro
49740,46529,Screenplay,Miles Millar
49741,46529,Screenplay,Alfred Gough
49742,46529,Executive Producer,J.C. Spink
49743,46529,Director,D.J. Caruso
49744,46529,Editor,Jim Page
49749,46529,Screenplay,Marti Noxon
49754,46529,Visual Effects,Jack De La Mare
49756,231,Casting,Avy Kaufman
49758,231,Production Design,Dan Weil
49760,231,Executive Producer,George Clooney
49761,231,Editor,Tim Squyres
49763,231,Screenplay,Stephen Gaghan
49764,231,Director,Stephen Gaghan
49766,231,Producer,Georgia Kacandes
49776,231,Set Decoration,Olivia Bloch-Lainé
49781,231,Script Supervisor,Mary Cybulski
49782,231,Still Photographer,François Duhamel
49783,231,Makeup Artist,Barry R. Koper
49785,231,Supervising Sound Editor,Larry Blake
49786,231,Sound Re-Recording Mixer,Larry Blake
49789,231,Stunt Coordinator,Steve Dent
49796,231,Makeup Artist,Marilyn MacDonald
49799,231,Still Photographer,Ken Regan
49801,231,Music Editor,Nick Vidar
49806,300671,Director,Michael Bay
49810,300671,Producer,Erwin Stoff
49812,300671,Costume Design,Deborah Lynn Scott
49827,300671,Sound Designer,Brandon Jones
49829,300671,Greensman,Roger Holden
49832,300671,Casting,Edward Said
49835,300671,Dialogue Editor,Ralph Osborn
49837,300671,Foley,John T. Cucci
49840,300671,Supervising Sound Editor,Erik Aadahl
49841,300671,Supervising Sound Editor,Ethan Van der Ryn
49843,300671,Camera Operator,Peter Robertson
49847,300671,Sound Re-Recording Mixer,Gary Summers
49850,300671,Screenplay,Chuck Hogan
49851,300671,Book,Mitchell Zuckoff
49852,300671,Casting Associate,Beth Day
49853,300671,Casting Associate,Liz Ludwitzke
49861,300671,First Assistant Camera,Bernin Isaac
49864,300671,Special Effects Supervisor,Terry Glass
49867,300671,Armorer,Fiú László
49869,300671,Set Costumer,Christian Goddard
49871,300671,Camera Operator,Davide Tiraboschi
49872,300671,Still Photographer,Christian Black
49876,300671,Construction Coordinator,Dylan Gouder
49877,300671,Special Effects Coordinator,Zuzana Milfort
49878,300671,Visual Effects Producer,Wayne Billheimer
49885,228326,Producer,Guillermo del Toro
49887,228326,Writer,Doug Langdale
49888,228326,Director,Jorge R. Gutierrez
49900,9754,Original Music Composer,Alexandre Desplat
49902,9754,Director,Richard Loncraine
49905,9754,Producer,Jonathan Shestack
49906,9754,Director of Photography,Marco Pontecorvo
49909,66,Director,Clint Eastwood
49911,66,Original Music Composer,Clint Eastwood
49912,66,Original Music Composer,Lennie Niehaus
49927,4421,Producer,Suzanne Todd
49928,4421,Director,Ridley Scott
49929,4421,Producer,Ridley Scott
49934,4421,Producer,Demi Moore
49941,4421,Screenplay,Danielle Alexandra
49946,2649,Writer,John D. Brancato
49948,2649,Director,David Fincher
49950,2649,Editor,James Haygood
49951,2649,Production Design,Jeffrey Beecroft
49954,588,Costume Design,Wendy Partridge
49959,588,Director,Christophe Gans
49961,588,Executive Producer,Akira Yamaoka
49962,588,Music,Akira Yamaoka
49963,588,Producer,Don Carmody
49971,588,Stunts,Dean Copkov
49972,588,Stunts,Maxine Dumont
49974,588,Stunts,Plato Fountidakis
49975,588,Stunts,Brian Jagersky
49977,588,Stunts,Dana Jones
49979,588,Stunts,Kym Kristalie
49980,588,Production Manager,Deb LeFaive
49981,588,Line Producer,Deb LeFaive
49983,588,Second Unit,Simon Board
49990,588,Creature Design,Ben Gervais
49993,10393,Director of Photography,Tak Fujimoto
49994,10393,Director,Howard Deutch
50004,71552,Casting,Jay Scully
50005,71552,Director,Jon Hurwitz
50006,71552,Director,Hayden Schlossberg
50010,9631,Music,Graeme Revell
50012,9631,Casting,David Rubin
50014,9631,Director of Photography,Russell Carpenter
50016,9631,Sound Effects Editor,Dino Dimuro
50017,9631,Set Decoration,Richard C. Goddard
50018,9631,Stunt Coordinator,Joel Kramer
50020,9631,Production Design,Holger Gross
50021,9631,Executive Producer,David Nicksay
50022,9631,Producer,David Hoberman
50023,9631,Director,F. Gary Gray
50028,9631,Costume Design,Francine Jamison-Tanchuck
50037,9631,Wigmaker,Victoria Wood
50042,216282,Casting,Mindy Marin
50045,216282,Sound Designer,Christopher Assells
50048,216282,Director of Photography,Brian Pearson
50053,216282,Art Direction,Marco Rubeo
50055,216282,Director,Steven Quale
50071,216282,Visual Effects Supervisor,Simon Stanley-Clamp
50072,216282,Visual Effects Supervisor,Jay Barton
50080,216282,Leadman,Robert Lucas
50081,216282,Sculptor,Jason Helton
50083,216282,Dialogue Editor,Daniel Saxlid
50084,216282,Special Effects Coordinator,Joe Pancake
50085,216282,Visual Effects Supervisor,Nordin Rahhali
50088,216282,Visual Effects Editor,Duncan Rochfort
50090,216282,Visual Effects Producer,Doug Oddy
50091,216282,Visual Effects Producer,Jamison Huber
50098,216282,Still Photographer,Ron Phillips
50100,216282,Additional Camera,Daniel S. Noga
50102,216282,Set Costumer,Michelle Hutchins
50103,216282,Set Costumer,Michelle Moore
50115,216282,Script Supervisor,Dawn Gilliam
50116,216282,Visual Effects Editor,Mark Edward Wright
50119,216282,Post Production Supervisor,Darin Read
50122,306,Screenplay,Danilo Bach
50126,306,Author,Steven E. de Souza
50127,306,Director,John Landis
50129,306,Producer,Robert Rehme
50131,306,Director of Photography,Mac Ahlberg
50135,928,Executive Producer,Steven Spielberg
50140,928,Director,Joe Dante
50143,928,Editor,Kent Beyda
50163,205587,Executive Producer,Jeff Kleeman
50165,205587,Director,David Dobkin
50167,205587,Story,David Dobkin
50172,205587,Screenplay,Nick Schenk
50174,205587,Set Decoration,Rena DeAngelo
50175,205587,Producer,David Gambino
50184,205587,Production Supervisor,Sara Flamm
50185,205587,Sound Effects Editor,Thomas O'Neil Younkman
50186,205587,Makeup Department Head,Elaine L. Offers
50187,205587,Script Supervisor,Kim Berner
50200,6623,Post Production Supervisor,Brad Goodman
50201,6623,Director of Photography,Dietrich Lohmann
50202,6623,Second Unit Cinematographer,Conrad E. Palmisano
50205,6623,Editor,David Rosenbloom
50209,6623,Executive Producer,Michael Grillo
50212,6623,Director,Mimi Leder
50213,6623,Screenplay,Michael Schiffer
50214,6623,Visual Effects Supervisor,Michael Backes
50216,6623,Unit Production Manager,Pat Kehoe
50221,6623,Armorer,Branko Repalust
50222,6623,Electrician,Petar Bogoeski
50233,6623,Dialogue Editor,Patrick J. Foley
50245,6623,Utility Stunts,Marek Toth
50247,6623,Script Supervisor,Lynne Twentyman
50249,6623,Special Effects Supervisor,Garth Inns
50259,6623,Color Timer,Bob Putynkowski
50261,6623,Location Manager,Antoine Douaihy
50267,6623,Construction Coordinator,John Grimolizzi
50270,6623,First Assistant Camera,Geb Byers
50271,6623,Key Grip,Sal Lanza
50274,6623,Carpenter,John F. McHugh
50278,6623,Transportation Co-Captain,Timothy Galway
50284,1577,Producer,Paul W.S. Anderson
50288,1577,Casting,Robyn Ray
50292,1577,Producer,Don Carmody
50294,1577,Stunt Coordinator,Steve Lucescu
50296,1577,Stunts,Nick Alachiotis
50298,1577,Director,Alexander Witt
50299,1577,Executive Producer,Victor Hadida
50302,1577,Additional Music,Elia Cmiral
50305,1577,Set Decoration,Steven Essam
50308,1577,Visual Effects Coordinator,Sarah McMurdo
50313,1577,Associate Producer,Hiroyuki Kobayashi
50316,1577,Choreographer,Sharon Moore
50317,1577,Foley,Steve Baine
50318,1577,Makeup Artist,Marie Nardella
50326,1577,Location Manager,Jonathan Matthews
50328,1577,Visual Effects Editor,Sue Len Quon
50329,1577,Assistant Art Director,David G. Fremlin
50336,1577,Location Scout,Philip Spurvey
50341,1577,Production Sound Mixer,David Lee
50343,1577,Dialect Coach,Julie Adams
50346,1577,Software Engineer,John Charles
50354,1577,Painter,Stephen Paisley
50357,1577,Craft Service,Simone Lindo
50358,1577,Digital Effects Supervisor,Kyle Menzies
50359,1577,Driver,John Coles
50360,1577,Makeup Effects,Dave Axford
50363,1577,Video Assist Operator,Anthony Nocera
50364,1577,Best Boy Electric,John O'Boyle
50365,1577,Electrician,Kevin Barnes
50366,1577,Gaffer,Kevin Alanthwaite
50370,1577,Production Manager,Nan Skiba
50371,1577,Researcher,Chris Ellefson
50375,1577,Visual Effects Producer,Mark Halsall
50377,9801,Producer,Tim Bevan
50378,9801,Producer,Eric Fellner
50380,9801,Casting,Michelle Guish
50383,9801,Director of Photography,Adrian Biddle
50384,9801,Executive Producer,Debra Hayward
50388,9801,Novel,Helen Fielding
50390,9801,Producer,Jonathan Cavendish
50391,9801,Makeup Artist,Carmel Jackson
50392,9801,Hairstylist,Carmel Jackson
50394,9801,Dialect Coach,Barbara Berkery
50395,9801,Supervising Sound Editor,Glenn Freemantle
50399,9801,Editor,Greg Hayden
50400,9801,Line Producer,Bernard Bellew
50401,9801,Director,Beeban Kidron
50403,9801,Art Direction,Paul Inglis
50404,9801,Producer,Oswald Wolkenstein
50405,9801,Set Decoration,Anna Lynch-Robinson
50407,9801,Propmaker,Rohan Harris
50409,9801,Visual Effects Supervisor,Jody Johnson
50411,9801,Visual Effects Editor,Andy Hague
50413,9801,Production Supervisor,Santa Pestonji
50415,9801,Line Producer,Cesare Landricina
50416,9801,Music Editor,Michael Price
50417,9801,Gaffer,Kevin Day
50423,9801,Supervising Art Director,David Warren
50436,9801,Grip,John Flemming
50438,9801,Executive In Charge Of Production,Michelle Wright
50444,9801,Special Effects Supervisor,Stuart Brisdon
50447,9801,Painter,Mark Dowling
50459,9801,Production Coordinator,Maresa Breuer
50460,9801,Production Manager,Beatrice Arweiler
50465,2116,Set Decoration,Kathryn Peters
50467,2116,Director of Photography,Theo van de Sande
50471,2116,Production Design,Paul Peters
50472,2116,Director,Carl Franklin
50479,2116,Producer,Stokely Chaffin
50484,2116,Associate Producer,Dan Genetti
50485,2116,Executive Producer,Jon Berg
50488,2116,Executive Producer,Damien Saccani
50492,2116,Stunt Coordinator,Bob Brown
50493,2116,Assistant Art Director,Richard Fojo
50497,2116,Production Supervisor,Darren Moorman
50499,2116,Assistant Production Manager,Aaron B. Koontz
50505,2116,Sound Effects Editor,Tom Ozanich
50506,2116,Digital Intermediate,Hilda Saffari
50508,2116,Key Costumer,Riki Lin Sabusawa
50509,2116,Supervising Sound Editor,Greg Hedgepath
50510,2116,Chief Lighting Technician,Jono Kouzouyan
50512,2116,Camera Operator,Chris Haarhoff
50523,2116,Propmaker,Jeff Shewbert
50525,2116,Associate Producer,Gina White
50529,2116,Script Supervisor,Sandra Cole
50530,2116,Still Photographer,Nicola Goode
50534,2116,Art Department Coordinator,Alexa Marino
50536,2116,Standby Painter,Holly Ritchie
50538,2116,Key Grip,Robert Gray
50539,2116,Craft Service,Chris Ranung
50540,2116,Driver,Gavin Roberson
50553,2116,Location Manager,Sam Tedesco
50556,2116,Camera Intern,Markus Mentzer
50558,2116,Utility Stunts,Tom Bahr
50559,2116,Marine Coordinator,Tom Bahr
50560,2116,Chef,Erik Proveaux
50565,2116,Negative Cutter,Gary Burritt
50570,2116,Assistant Production Coordinator,Debby Freeman
50576,9624,Editor,Robert A. Ferretti
50577,9624,Director,Steven Seagal
50580,9624,Screenplay,Robin U. Russin
50584,14199,Director,Robert Rodriguez
50590,14199,Camera Operator,Robert Rodriguez
50596,14199,Music,Graeme Revell
50598,14199,Casting,Mary Vernieu
50599,14199,Assistant Art Director,Christopher Stull
50602,14199,Costume Supervisor,Nina Proctor
50606,14199,Line Producer,Bill Scott
50608,14199,Makeup Effects,Gregory Nicotero
50609,14199,Associate Editor,Ethan Maniquis
50610,14199,Art Direction,Jeanette Scott
50613,14199,Executive In Charge Of Post Production,Linda A. Borgeson
50615,14199,Makeup Department Head,Ermahn Ospina
50617,14199,Hairstylist,Joe Rivera
50618,14199,Publicist,Sandra Condito
50632,14199,Construction Coordinator,Joe McCusker
50638,14199,Production Sound Mixer,Ed Novick
50642,14199,Post Production Supervisor,Tom Proper
50645,14199,Second Assistant Director,David Vincent Rimer
50646,14199,Seamstress,Elspeth Mason
50649,1907,Director,Danny Boyle
50651,1907,Novel,Alex Garland
50652,1907,Director of Photography,Darius Khondji
50655,1907,Costume Design,Rachael Fleming
50658,4599,Director,Garry Marshall
50659,4599,Director of Photography,Charles Minsky
50664,4599,Property Master,Rick Young
50665,4599,Music Editor,Todd Bozung
50666,4599,Producer,Ashok Amritraj
50674,4599,Screenplay,Jack Amiel
50677,4599,Story,Beth Rigazio
50678,4599,Set Designer,Geoff Hubbard
50679,4599,Unit Production Manager,Carol Cuddy
50683,4599,Co-Producer,Karen Stirgwolt
50688,4599,Special Effects Coordinator,Gary Zink
50692,4599,Makeup Artist,Ronnie Specter
50693,4599,Makeup Department Head,Christina Smith
50694,4599,Art Department Coordinator,Charlie Campbell
50700,4599,Steadicam Operator,P. Scott Sakamoto
50701,4599,Set Designer,John Leimanis
50711,4599,Music Editor,Marvin Morris
50713,4599,Unit Production Manager,Margaret Hilliard
50717,4599,Schedule Coordinator,Carrie Black Gallison
50719,4599,Post Production Assistant,Jill Breitzman
50723,22832,Producer,Grant Hill
50727,22832,Director,James McTeigue
50730,22832,Co-Producer,Henning Molfenter
50734,22832,Writer,J. Michael Straczynski
50736,22832,Executive Producer,Thomas Tull
50737,22832,Executive Producer,William Fay
50738,22832,Executive Producer,Jon Jashni
50743,22832,Editor,Gian Ganziano
50746,10390,Director,Sam Raimi
50750,10390,Novel,Michael Shaara
50753,9879,Set Decoration,Leslie Bloom
50754,9879,Director of Photography,Stephen Goldblatt
50756,9879,Costume Design,Albert Wolsky
50759,9879,Sound Mixer,James Sabat
50762,9879,Director,Andrew Bergman
50767,9879,Dialogue Editor,Laura Civiello
50768,9879,Production Coordinator,Sandy Watterson
50774,9879,Special Effects Coordinator,Bruno Van Zeebroeck
50778,9879,Music Supervisor,Arlene Fishbach
50785,38579,Casting,Christian Kaplan
50786,38579,Costume Design,Karen L. Matthews
50790,38579,Director,Tom Dey
50792,38579,Production Design,Sandy Cochrane
50798,44603,Director,Clint Eastwood
50803,11892,Set Decoration,Hilton Rosemarin
50806,11892,Director,Barbet Schroeder
50807,11892,Producer,Barbet Schroeder
50810,11892,Supervising Sound Editor,Ron Bochar
50815,11892,Art Department Coordinator,Robert Blasi
50818,11892,Steadicam Operator,Bob Gorelick
50821,11892,Makeup Artist,Pamela S. Westmore
50826,11892,Camera Operator,Dustin Blauvelt
50830,9691,Sound Re-Recording Mixer,Rick Alexander
50832,9691,Production Design,Thomas E. Sanders
50833,9691,Producer,Bruce A. Evans
50834,9691,Producer,Raynold Gideon
50839,9691,Costume Design,Elizabeth McBride
50841,9691,Director,Richard Donner
50851,9691,Director of Photography,Vilmos Zsigmond
50853,9691,Supervising Art Director,Daniel T. Dorrance
50857,9691,Set Designer,Gilbert Wong
50861,9691,Makeup Artist,Deborah K. Larsen
50863,9691,Costume Supervisor,Cha Blevins
50865,9691,Sound Re-Recording Mixer,Jeffrey J. Haboush
50867,9691,Sound Re-Recording Mixer,David E. Campbell
50871,9691,Foley,Kevin Bartnof
50878,9691,Art Department Coordinator,Wendy Skerritt
50879,9691,Property Master,Erik L. Nelson
50887,9691,Stunt Coordinator,Dick Hancock
50888,9691,Camera Operator,Ray De La Motte
50889,9691,Camera Operator,Neal Norton
50890,9691,Helicopter Camera,Frank M. Holgate
50894,9691,Lighting Technician,Raul J. Marin
50895,9691,Set Costumer,Eva Prappas
50907,1248,Director,Peter Webber
50909,1248,Novel,Thomas Harris
50910,1248,Producer,Tarak Ben Ammar
50918,1248,Set Decoration,Judy Farr
50920,12220,Director of Photography,Michael Chapman
50922,12220,Director,Rob Reiner
50923,12220,Producer,Rob Reiner
50924,12220,Editor,Robert Leighton
50925,12220,Production Design,Lilly Kilvert
50931,12220,Producer,Jessie Nelson
50932,12220,Costume Design,Shay Cunliffe
50933,12220,Sound Re-Recording Mixer,Greg P. Russell
50934,12220,Executive Producer,Frank Capra III
50939,12220,Editor,Alan Edward Bell
50942,12220,Sound Re-Recording Mixer,Kevin O'Connell
50944,12220,Sound Effects Editor,Yann Delpuech
50946,12220,Sound Mixer,Robert Eber
50950,72710,Casting,Mindy Marin
50951,72710,Producer,Nick Wechsler
50953,72710,Director,Andrew Niccol
50958,72710,Novel,Stephenie Meyer
50961,72710,Makeup Department Head,Ve Neill
50966,72710,Costume Design,Erin Benach
50967,72710,Makeup Artist,Melanie Deforrest
50970,10782,Director,John McTiernan
50974,10782,Casting,Patricia McCorkle
50978,10782,Screenplay,James Vanderbilt
50983,10782,Executive Producer,Moritz Borman
50986,10782,Executive Producer,Basil Iwanyk
50987,10782,Sound Effects Editor,Kim Secrist
50991,10782,Production Supervisor,Sandy Watterson
50992,10782,Assistant Art Director,Paul D. Kelly
50994,10782,Sound Effects Editor,Mike Chock
50997,10782,Sound Re-Recording Mixer,John T. Reitz
51000,10782,Dialogue Editor,John C. Stuver
51003,10782,Special Effects Coordinator,Conrad V. Brink Jr.
51004,10782,Sound Effects Editor,Ken Fischer
51006,10782,Assistant Art Director,Deborah Palmer
51011,10782,Scenic Artist,Jude Kahle
51015,10782,Greensman,Michael J. Flynn
51017,10782,Greensman,William D. McLane
51019,10782,Sound Effects Editor,David Esparza
51020,10782,Sound Effects Editor,Stephen P. Robinson
51022,10782,Script Supervisor,Ilene Pickus
51023,10782,Costume Design,Kate Harrington
51026,9573,Director,Clint Eastwood
51028,9573,Original Music Composer,Lennie Niehaus
51029,9573,Production Design,Henry Bumstead
51035,9573,Costume Design,Deborah Hopper
51036,9573,Sound Re-Recording Mixer,Christopher Boyes
51037,9573,Sound Re-Recording Mixer,Tom Johnson
51038,9573,Screenplay,Brian Helgeland
51045,9573,Stunt Coordinator,Buddy Van Horn
51051,9573,Script Supervisor,Mable Lawson-McCrary
51052,9573,Dialogue Editor,Donald L. Warner Jr.
51054,9573,Sound Effects Editor,Glenn Hoskinson
51055,9573,Sound Effects Editor,Jason King
51056,9573,Sound Effects Editor,Howard Neiman
51057,9573,Sound Effects Editor,Eileen Horta
51059,4959,Director,Tom Tykwer
51064,4959,Editor,Mathilde Bonnefoy
51065,4959,Screenplay,Eric Singer
51071,10061,Screenplay,Kurt Russell
51073,10061,Director,John Carpenter
51074,10061,Screenplay,John Carpenter
51075,10061,Characters,John Carpenter
51079,10061,Set Designer,Richard F. Mays
51082,10061,Art Direction,Bruce Crone
51083,10061,Director of Photography,Gary B. Kibbe
51088,10061,Costume Design,Robin Michel Bush
51090,10061,Set Designer,Christopher S. Nushawg
51094,10061,Construction Coordinator,John Hoskins
51100,10386,First Assistant Editor,Sheri Galloway
51101,10386,Casting,Marci Liroff
51104,10386,Assistant Editor,Greg Snyder
51105,10386,Storyboard,Steve Lumley
51106,10386,Director,Brad Bird
51114,10386,Associate Producer,John Walker
51118,10386,Director of Photography,Steven Wilzbach
51122,10386,Supervising Animator,Stephan Franck
51124,10386,Supervising Animator,Tony Fucile
51126,10386,Production Office Assistant,Dao Le
51134,10386,Music Editor,Christopher Brooks
51135,10386,Storyboard,Steve Markowski
51138,10386,Assistant Editor,John Currin
51150,421,Director,Wes Anderson
51154,421,Producer,Dan Beers
51157,421,Editor,David Moritz
51166,316152,Casting,Debra Zane
51169,316152,Editor,Juliette Welfling
51173,316152,Director of Photography,Benoît Delhomme
51174,316152,Producer,Scott Stuber
51176,316152,Director,Gary Ross
51179,316152,Art Direction,Andrew Max Cahn
51180,316152,Supervising Sound Editor,Paul Hsu
51181,316152,Sound Re-Recording Mixer,Paul Hsu
51182,316152,Foley,Marko A. Costanzo
51190,316152,Additional Camera,Michael Watson
51199,316152,Costume Supervisor,Carlane Passman
51201,316152,Key Hair Stylist,Theraesa Rivers
51202,316152,Additional Camera,Greg Morris
51203,316152,Set Costumer,Tom Cummins
51204,316152,Art Department Coordinator,Wylie Griffin
51211,316152,Music,Nicholas Britell
51212,316152,Steadicam Operator,Bela Trutz
51217,316152,Foley,Dave Flynch
51221,316152,Script Supervisor,Sam Sullivan
51224,316152,Assistant Costume Designer,Timothy A. Wonsik
51225,316152,Seamstress,Amy Darden Amos
51226,316152,Set Costumer,Tracey Millar
51228,316152,Visual Effects Coordinator,Naline Amaral
51232,316152,ADR & Dubbing,David Levy
51233,316152,Sound Recordist,Lee Salevan
51235,316152,Digital Intermediate,Peter Boychuk
51236,316152,First Assistant Editor,Staci Pontius
51241,11615,Assistant Director,K.C. Hodenfield
51245,11615,Director,Alan Parker
51248,11615,Set Decoration,Jennifer Williams
