id,budget,revenue
1245,11500000,23237911.0
4995,15000000,43101594.0
14012,15000000,21000000.0
12212,14000000,38574362.0
8975,20000000,22165608.0
342521,15000000,20566327.0
45272,15000000,20529194.0
9424,15000000,17507368.0
97367,15000000,35485608.0
254904,15000000,32556119.0
12162,15000000,42000000.0
11495,15000000,17080167.0
64689,15000000,37930465.0
157849,15000000,31554855.0
37003,15000000,22730842.0
12211,25000000,15843608.0
51828,15000000,59389433.0
22798,15000000,16633035.0
7501,15000000,12000000.0
97430,15000000,15608545.0
12257,15000000,10443316.0
14024,15000000,14867514.0
115,15000000,46189568.0
7874,15000000,10903846.0
4911,15000000,9237470.0
1988,16000000,18928871.0
16222,15000000,9902115.0
9557,20000000,8586376.0
8321,15000000,34533783.0
10186,15000000,8762890.0
25704,15000000,6405245.0
133694,15000000,8138788.0
19265,15000000,35097815.0
36047,15000000,5217498.0
8053,15000000,12036149.0
5236,15000000,15785148.0
6552,25000000,4152230.0
1018,15000000,20117339.0
42188,15000000,9455232.0
6687,15000000,5926410.0
8461,15000000,7938872.0
19,92620000,650422.0
10045,12000000,9584131.0
400,8000000,529766.0
253450,15000000,632542.0
16353,8500000,8936663.0
23759,12000000,6814789.0
24206,15000000,76382.0
10185,15000000,3533227.0
31668,15000000,23000.0
13501,15000000,20380.0
172391,20000000,27187375.0
137,14600000,70906973.0
264999,14800000,122513057.0
454,14500000,147298761.0
53457,10000000,17511906.0
33,14000000,159157447.0
1951,14200000,674918.0
12405,15000000,377910544.0
10998,14000000,320145693.0
114,14000000,463000000.0
2604,14000000,161001698.0
864,14000000,154864401.0
14435,15000000,100734718.0
1931,13000000,75511123.0
691,14000000,185438673.0
9877,14000000,72527595.0
12227,14000000,34793160.0
71688,13000000,114956699.0
8291,14000000,27515786.0
13950,14000000,25482931.0
12158,14000000,19800000.0
11586,14000000,30749142.0
12403,14000000,22852638.0
34563,14000000,21409028.0
10368,12000000,21001563.0
14434,11000000,13196245.0
11470,11000000,16951798.0
24940,14000000,10424470.0
82679,14000000,11417362.0
2013,14000000,19777647.0
1440,26000000,14821658.0
18041,14000000,5108820.0
87729,14000000,2474000.0
44754,14000000,46495.0
43949,14000000,1755212.0
142,14000000,178043761.0
10712,13500000,29027914.0
243938,14000000,12314651.0
10876,13500000,7060876.0
86838,15000000,19422261.0
613,18339750,92180910.0
1913,12806000,38535221.0
97370,13300000,5380251.0
801,13000000,123922370.0
70829,13400000,16700000.0
54518,13000000,98441954.0
44214,13000000,327803731.0
240,13000000,47542841.0
9816,13000000,91038276.0
10131,7000000,72500000.0
339984,16000000,77000000.0
8859,13000000,73180723.0
11967,13000000,44726644.0
239563,13000000,54837234.0
222899,12500000,49002684.0
4951,16000000,53478166.0
332567,17000000,119100758.0
1954,13000000,96060858.0
22345,12000000,36450736.0
9448,13000000,27007143.0
11186,13000000,35763605.0
136835,13200000,53830415.0
5876,18000000,57096190.0
264660,15000000,36869414.0
492,13000000,22863596.0
238603,13000000,45300000.0
10691,13000000,16929123.0
1251,19000000,68673228.0
5172,13000000,11130889.0
58680,13000000,8026971.0
264644,6000000,35401758.0
11592,13000000,7820688.0
16406,13000000,27500000.0
3682,13000000,16757163.0
107811,13000000,48065672.0
2266,13000000,4857367.0
144340,13000000,18000000.0
28211,15000000,8459458.0
47502,13000000,9789900.0
9950,13000000,2636637.0
84892,13000000,33400000.0
24227,3000000,1200000.0
9672,13000000,1151330.0
157544,13000000,1784763.0
59678,14350531,3964682.0
79777,10000000,303877.0
158011,13000000,68572378.0
8952,13000000,10652035.0
62204,12000000,55260558.0
13435,12500000,23367586.0
319,12500000,12281551.0
9504,12500000,10725228.0
26688,12500000,27206120.0
6615,12000000,11293663.0
14574,12500000,20416563.0
16,12800000,40031879.0
21612,12500000,1227324.0
36691,15000000,5024782.0
23631,20000000,31327899.0
45324,12500000,1083683.0
12144,12300000,84460846.0
56601,12500000,3878993.0
9552,8000000,441306145.0
578,7000000,470654000.0
2105,11000000,235483004.0
126319,12516654,8109160.0
10136,25000000,79817939.0
67660,12000000,96070507.0
10611,12000000,75781642.0
154,12000000,96800000.0
3049,15000000,107217396.0
860,12000000,79567667.0
9281,12000000,68706993.0
75674,12000000,81272766.0
9762,12000000,114194847.0
184,12000000,39673162.0
13335,12000000,43493123.0
76726,15000000,145000000.0
10269,12000000,30400000.0
36819,5000000,42365581.0
17130,12000000,61141030.0
57214,12000000,100000000.0
11202,12000000,89800000.0
9357,12000000,52223306.0
13812,12000000,40855419.0
9030,12000000,56309766.0
19084,12000000,31179516.0
8386,12000000,31155435.0
1360,12000000,56298474.0
101267,12000000,32726956.0
222935,12000000,307166834.0
10220,12000000,22921898.0
31915,12000000,54000000.0
11601,12000000,21133087.0
205220,12000000,100129872.0
14191,12000000,23006849.0
286565,12000000,85512300.0
129670,12000000,17654912.0
34549,12000000,17292381.0
57157,12000000,22939027.0
1948,12000000,42931041.0
46889,12000000,12902790.0
387,14000000,85000000.0
60599,12000000,35485056.0
227719,12000000,32248241.0
12088,8000000,6739141.0
14799,12000000,5542025.0
7510,12000000,6754898.0
31246,12000000,4922166.0
61752,12000000,4939939.0
10944,12000000,23.0
10362,12000000,3148182.0
1255,11000000,88489643.0
179144,12400000,8371085.0
86825,12000000,12077441.0
844,12000000,19271312.0
38448,12000000,1644755.0
327,12000000,15250000.0
21345,12000000,10652498.0
173931,19000000,2570000.0
61984,12000000,11212294.0
50601,20000000,17479.0
236751,12000000,101332962.0
107,10000000,83557872.0
8913,11500000,57469467.0
927,11000000,153083102.0
11,11000000,775398007.0
291870,11500000,94073028.0
907,11000000,111858363.0
45317,25000000,93617009.0
12094,11000000,72778712.0
10377,11000000,64088552.0
249164,11000000,78874843.0
9942,11000000,49797148.0
1817,13000000,97837138.0
10229,11000000,41227069.0
687,11000000,39363635.0
796,10500000,75902208.0
22804,11000000,68233629.0
10156,11000000,31672907.0
12837,11000000,38105395.0
17708,11000000,23978402.0
13937,12000000,37170057.0
28932,11,11.0
31909,12000000,4884663.0
167073,11000000,62076141.0
3175,11000000,20000000.0
14369,24000000,14782676.0
16888,24000000,13700000.0
121826,11000000,59520298.0
10646,11000000,23430766.0
12149,11000000,13110448.0
304357,11000000,61619773.0
20009,14000000,6413915.0
1587,11000000,30000000.0
30973,10000000,4069090.0
63020,11000000,2832826.0
86829,11000000,32935319.0
13888,11000000,2807854.0
42345,11000000,2200000.0
11917,10800000,113857533.0
14395,7400000,17000000.0
24137,14000000,18535191.0
62,10500000,68700000.0
601,10500000,792910554.0
13067,10000000,17500000.0
88641,10500000,123509.0
96399,12000000,9622846.0
489,10000000,225933435.0
214,10000000,163876815.0
10890,10000000,85300000.0
1588,28000000,90449929.0
316727,10000000,118587880.0
10314,10000000,103166989.0
663,10000000,139352633.0
11804,10000000,91196419.0
16781,6000000,57231524.0
11873,13800000,52293982.0
9289,10000000,50100000.0
10414,10000000,50752337.0
1970,10000000,183474602.0
9614,12000000,41205099.0
8922,10000000,59217789.0
1648,10000000,40485039.0
17917,10000000,37402877.0
74534,10000000,136836156.0
19405,10000000,44460850.0
9355,12305523,36230219.0
10999,10000000,57500000.0
321258,10000000,64188367.0
44040,10000000,33583175.0
10426,20000000,33526835.0
280092,10000000,104303851.0
13938,10000000,25754284.0
10163,10000000,32101000.0
12182,9000000,32973937.0
1832,10000000,30652890.0
15301,10000000,29450919.0
10135,15000000,30050028.0
26352,10000000,29392418.0
20616,8500000,34411240.0
9794,12000000,38368909.0
15037,10000000,25605015.0
227,10000000,33697647.0
294272,65000000,143695338.0
11336,10000000,20766616.0
283445,10000000,52882018.0
88036,14000000,24637469.0
22824,10000000,42333295.0
11545,9000000,17096053.0
42684,10000000,66821036.0
268238,10000000,85978266.0
41823,10000000,16153593.0
9362,11000000,48572000.0
9902,12600000,28650575.0
14729,10000000,15795189.0
9455,25000000,15156200.0
103731,10000000,21587700.0
10090,10000000,20342161.0
75900,6400000,35057696.0
9515,10000000,17297244.0
328425,5000000,58978653.0
1542,10000000,12827813.0
10490,10000000,10571408.0
87093,10000000,28883511.0
10029,30000000,9898412.0
11507,10000000,8801940.0
37931,10000000,6110000.0
87818,6000000,32438988.0
88005,10000000,9636289.0
73,20000000,23875127.0
14283,18000000,9495408.0
209403,9500000,7800000.0
7942,10000000,33000000.0
73247,10000000,2154696.0
253331,9000000,21571189.0
9952,10000000,7177143.0
256924,10000000,10835752.0
82532,10000000,4417580.0
2088,11500000,3275585.0
10388,10000000,3193102.0
1640,6500000,98410061.0
25520,10000000,5164404.0
329440,10000000,40055439.0
47890,14000000,439564.0
252512,10000000,7587485.0
55720,10000000,1759252.0
29076,10000000,1631839.0
68812,20000000,1969193.0
73567,10000000,3665069.0
41479,10000000,7022728.0
1989,10000000,21786738.0
12779,10000000,598645.0
13191,5000000,1296184.0
101173,7700000,1072602.0
20178,10000000,295750.0
78149,10000000,45779.0
245846,10000000,17472.0
25186,10000000,9069.0
217708,10,11.0
78383,10,10000000.0
16614,9500000,17164377.0
9700,9600000,4386236.0
10471,11000000,59827328.0
667,9500000,111584787.0
86837,8900000,19839492.0
10306,10500000,14144000.0
11576,9400000,60000000.0
219,12899867,85582407.0
62215,7400000,21817298.0
348,11000000,104931801.0
30497,85000,30859000.0
27586,10000000,2995811.0
14811,9000000,83304330.0
660,5500000,141195658.0
40794,7000000,8220215.0
9400,9000000,41590886.0
16162,9000000,34573780.0
10585,9000000,44196684.0
2359,9000000,24538513.0
238636,9000000,108782847.0
11282,9000000,23936908.0
14181,26000000,28780255.0
1621,40600000,90400000.0
9656,9000000,21510851.0
1619,8500000,19125401.0
9685,9000000,4777465.0
14425,9000000,4350774.0
15568,9000000,2955039.0
67675,9000000,18663238.0
250349,6000000,14348529.0
39806,9000000,771499.0
15699,5000000,140666.0
17926,9000000,1046166.0
9671,5000000,328203506.0
13483,86000000,14373825.0
1547,8500000,32222567.0
25196,7000000,39462438.0
16323,9250000,29174648.0
175528,8500000,22456509.0
8069,9000000,2500000.0
16727,12000000,20138836.0
272693,8500000,43528634.0
10696,22000000,5271666.0
29963,8500000,4440055.0
26022,12000000,42345360.0
152747,9000000,6108720.0
62676,8000000,1997807.0
1116,6500000,22889018.0
185008,7700000,46000000.0
11620,8250000,30000000.0
680,8000000,213928762.0
242582,8500000,38697217.0
11217,8500000,5001655.0
15121,8200000,286214286.0
2619,8000000,69821334.0
773,8000000,100523181.0
235,8000000,52287414.0
170,5000000,82719885.0
10734,8000000,43000000.0
37964,8000000,27362712.0
40807,8000000,39187783.0
225565,8000000,26049082.0
668,6500000,81974493.0
11596,14000000,18090181.0
14429,8000000,22593409.0
13751,8000000,18948425.0
9490,8000000,17460020.0
14536,8000000,29010817.0
1359,7000000,34266564.0
9962,8000000,16856124.0
15049,8000000,12671300.0
22821,8000000,10629321.0
37735,8000000,74952305.0
10873,8000000,8279017.0
51588,8000000,10130000.0
291270,8000000,5659286.0
44009,8000000,18124262.0
13154,8000000,2275557.0
43923,8000000,6491240.0
26306,8000000,589304.0
198277,8000000,63464861.0
7870,8000000,852872.0
13072,8000000,458232.0
10288,8000000,426224.0
44147,8000000,3453043.0
13197,8000000,143451.0
251321,8000000,53086.0
149,8000000,553171.0
10425,22000000,413454.0
49081,8000000,2019009.0
302,7800000,22441323.0
403,7500000,145793296.0
33542,7500000,32392047.0
9388,6500000,24793509.0
1691,10200000,35619521.0
24684,7500000,26096852.0
2610,10284523,11588205.0
11022,6500000,12633747.0
34341,7500000,4245870.0
36046,7500000,3347647.0
12569,8000000,10848783.0
73873,8000000,5634828.0
7735,7500000,19000000.0
301365,7000000,1333124.0
25941,7300000,10329747.0
7326,7500000,231411584.0
681,7200000,116019547.0
238,6000000,245066411.0
535,4000000,92921203.0
19913,7500000,60722734.0
713,7000000,116700000.0
77930,7000000,167221571.0
253,7000000,161777836.0
57119,6600000,37710610.0
3291,7000000,54600000.0
398,7000000,49084830.0
8068,7000000,25405445.0
10803,9000000,25000000.0
682,7000000,97572000.0
10117,7000000,20256975.0
79316,7000000,36433975.0
2074,7000000,14702438.0
308639,700000,17986781.0
22314,7000000,14011454.0
2662,7000000,16829545.0
12573,7000000,31430334.0
241771,7000000,14618727.0
11051,7000000,8373585.0
14578,7000000,7292175.0
13006,7,5.0
16651,7000000,4720371.0
4251,7000000,29385320.0
14112,7000000,2062066.0
71859,7000000,6038942.0
33676,7000000,1246141.0
30128,7000000,1429299.0
44835,7000000,382946.0
306745,7000000,573335.0
47088,7000000,453079.0
110402,7000000,1310673.0
27004,7000000,46488.0
8374,6000000,30471.0
164372,7000000,12400000.0
13001,7000000,8900000.0
9571,6900000,7993039.0
82505,6900000,44287131.0
46738,6800000,7103838.0
250546,6500000,255273813.0
38415,7,7.0
650,6500000,57504069.0
16620,6500000,54215416.0
11033,6500000,31899000.0
9430,6500000,28451622.0
8998,6500000,13368437.0
10514,6500000,12376563.0
76025,6500000,17693675.0
4836,6500000,11850214.0
14631,6500000,2025032.0
87499,6500000,2401510.0
18923,6500000,1548955.0
28089,6500000,1521261.0
218,6400000,78371200.0
338,4800000,79384880.0
10925,4000000,14237000.0
2293,6000000,2122561.0
621,6000000,181813770.0
792,6000000,138530565.0
1777,6000000,119114517.0
642,6000000,102308889.0
433,6000000,102272727.0
1725,6000000,43656822.0
11977,6000000,39846344.0
16158,6000000,25059640.0
629,6000000,23341568.0
10160,8000000,22168359.0
11452,5000000,38275483.0
12163,6000000,44703995.0
32275,6000000,20400000.0
1103,6000000,50244700.0
14144,6000000,18197398.0
10622,12716953,18814720.0
13370,6000000,18750246.0
10215,6000000,58000000.0
25066,6000000,12000000.0
1523,6000000,48027970.0
11361,5000000,11642254.0
92591,5000000,9206470.0
57612,6000000,7518876.0
15256,6000000,6852450.0
83686,6000000,13231461.0
28053,6000000,6670712.0
67913,6000000,19560274.0
13991,7000000,6230276.0
1443,6000000,10409377.0
231576,5500000,5483299.0
16172,6000000,4398989.0
15797,6000000,3283371.0
13537,6000000,2944752.0
20794,6000000,2025238.0
576,6244087,638641.0
13990,6000000,2899975.0
27549,6000000,869325.0
59728,6000000,399611.0
58882,134005,1332231.0
13827,6000000,69497.0
97614,12000000,66351.0
837,5952000,2120439.0
1555,5300000,3897799.0
244783,6000000,32251.0
16564,4000000,530048.0
3482,5800000,6800000.0
8982,6000000,27165581.0
455,3500159,76578641.0
14351,5800000,7000000.0
10664,5600000,18469680.0
9277,5500000,159616327.0
9443,5500000,58972904.0
11901,5500000,15700000.0
33155,5500000,4865000.0
321,4361898,3031801.0
4997,5000000,2466444.0
925,6500000,37295445.0
7913,2200000,11502151.0
230266,5500000,5000000.0
215,4000000,152925093.0
333371,15000000,108286421.0
9012,5000000,64282312.0
345911,4900000,44107032.0
72571,5000000,205703818.0
242512,5000000,103590271.0
10072,5000000,44793222.0
211954,5500000,99067206.0
82990,5000000,142817992.0
29912,4100000,36000000.0
11843,5000000,41833347.0
11284,11000000,34872033.0
504,8000000,60378584.0
173,5000000,28200000.0
227348,5000000,86362372.0
1955,5000000,26010864.0
152532,5000000,55198285.0
243940,3300000,64110728.0
77,9000000,39723096.0
157547,5000000,44030246.0
2295,5000000,26888376.0
71,5000000,110000000.0
147773,4600000,23198652.0
24266,3500000,20659423.0
59968,10000000,17273593.0
323677,5000000,24804129.0
256274,5000000,40100000.0
284293,5000000,43884652.0
24973,5000000,15000000.0
21610,5000000,19905359.0
10283,5000000,14000000.0
8346,5000000,368744044.0
122081,5000000,31724284.0
10987,5000000,15116634.0
1391,5000000,33616692.0
747,4000000,30039392.0
26748,5000000,13269963.0
11357,5000000,17768757.0
14854,5000000,12232628.0
50357,5000000,25562924.0
13090,5000000,16174377.0
192141,5000000,54418872.0
29996,5000000,12200000.0
351819,20000000,21164799.0
22649,4,25.0
11042,8000000,3432342.0
17339,5000000,7230000.0
335,5000000,5321508.0
15745,5000000,5476060.0
17431,5000000,9760104.0
78394,5000000,4074023.0
10217,5000000,3263585.0
46332,4000000,41424067.0
13996,5000000,4040588.0
1024,5000000,3049135.0
343795,5000000,4842699.0
45658,5000000,2614773.0
16148,5000000,1980338.0
4553,5000000,8203235.0
245916,5000000,2450846.0
27585,5000000,5129058.0
1415,5000000,742898.0
313922,5000000,3220371.0
199933,5000000,846704.0
13685,7000000,560069.0
46838,5000000,5476793.0
298312,5000000,98450062.0
11600,5000000,782102.0
31175,5000000,17872796.0
12498,1000000,24475416.0
77949,4798235,209696.0
1690,4800000,80578934.0
64720,5000000,3099314.0
16337,4700000,8025872.0
11577,4638783,11000000.0
77987,4800000,10337387.0
9336,4500000,146198896.0
5689,4500000,58853106.0
712,6000000,254700832.0
13342,4500000,27092880.0
10339,4500000,10400000.0
1429,15000000,13060843.0
9303,4500000,7011317.0
641,4500000,7390108.0
252680,5000000,10429707.0
141,6000000,1270522.0
39800,4500000,744816.0
36419,4500000,3606395.0
510,3000000,108981275.0
375290,4500000,32000000.0
116613,3730500,6294161.0
1088,8000000,41400000.0
3040,4200000,32000000.0
11386,3705538,62548947.0
10246,4000000,125728258.0
10331,114000,30000000.0
153,4000000,119723856.0
703,4000000,38251425.0
27191,4000000,36000000.0
1365,4000000,44909486.0
287424,4000000,187112.0
451,3600000,49800000.0
241251,4000000,52425855.0
40494,4000000,14400000.0
39781,3500000,34705850.0
8337,4000000,13008928.0
5925,4000000,11744471.0
146203,5000000,15179302.0
85350,4000000,44349000.0
512,4000000,31584901.0
13408,7000000,10229331.0
47816,6000000,9000000.0
11536,4000000,8200000.0
2370,4000000,6000000.0
9809,4000000,4630045.0
5,4000000,4300000.0
11013,4000000,9304609.0
10132,4000000,3468572.0
8141,4000000,2426851.0
48572,4000000,1104682.0
14517,4000000,866999.0
157847,4000000,2365467.0
25719,3000000,302204.0
48309,1300000,354704.0
44945,9500000,120000.0
111190,16000000,318982.0
54580,4000000,146402.0
52015,650000,33245.0
60422,4000000,355688.0
81390,4000000,25345000.0
22301,3950000,8000000.0
874,3900000,28350000.0
10774,3800000,23689877.0
770,4000000,400176459.0
29715,3800000,14873.0
25209,3768785,8000000.0
37495,967686,4270000.0
34769,3500000,44462.0
35032,3700000,2956000.0
8618,4000000,13401952.0
3116,3600000,44785053.0
9427,3500000,257850122.0
813,3500000,83453539.0
10634,3500000,28215918.0
9516,3500000,27900000.0
16288,3500000,14000000.0
23330,3716946,5000000.0
18900,3500000,13007551.0
27029,3500000,12800000.0
26268,3500000,12000000.0
573,3500000,12600000.0
310131,3500000,40423945.0
11363,3500000,9482579.0
3033,10000000,6451628.0
25376,2000000,33965843.0
765,3600000,5923044.0
46146,3500000,4159678.0
14256,3500000,113783.0
12535,3400000,31063038.0
1667,8000000,127392239.0
50839,3500000,19504039.0
13973,3000000,3830137.0
244786,3300000,13092000.0
598,3300000,30641770.0
11129,600000,4000000.0
103663,3800000,16800000.0
301748,3300000,45000.0
108346,2000000,7.0
805,3200000,33395426.0
11697,3200000,8000000.0
55347,3200000,5332926.0
8469,2700000,141000000.0
658,2500000,124881062.0
1585,3180000,9644124.0
627,4000000,16491080.0
41436,3000000,177512032.0
1430,4000000,35564473.0
10014,3000000,29999213.0
11257,3000000,20966644.0
158015,3000000,89328627.0
82507,3000000,77712439.0
20337,3000000,19184015.0
261,3000000,17570324.0
1685,3000000,18999718.0
20737,3000000,23144499.0
10991,16000000,68411275.0
10225,3000000,19472057.0
826,3000000,33300000.0
34086,3000000,15369573.0
5854,2000000,7900000.0
284,3000000,25000000.0
10285,3000000,15938065.0
5780,3000000,13000000.0
292,3000000,11718595.0
22013,3000000,10400000.0
821,3000000,10000000.0
3089,3000000,9012000.0
132344,3000000,11176469.0
15158,3000000,7282851.0
44634,3000000,6804016.0
10557,3800000,28200000.0
28005,3000000,4109095.0
252,3000000,4000000.0
18892,3000000,3076820.0
549,2962051,3011195.0
868,3000000,9879971.0
10683,3000000,2807390.0
246403,2800000,1826705.0
670,3000000,14980005.0
49010,3000000,748453.0
24469,3000000,2357852.0
84174,3000000,11947954.0
38541,3000000,22000.0
234212,3000000,3387000.0
26039,2500000,3200000.0
666,2900000,5596708.0
248,2900000,5000000.0
43942,3000000,103735.0
10476,8000000,23563727.0
239,2883848,25000000.0
10281,2800000,19170001.0
630,2777000,33754967.0
3034,2800000,86273333.0
13025,2000000,5364858.0
17264,2700000,37799643.0
15875,2686000,6600000.0
43306,2627000,5363000.0
11072,2600000,119500000.0
9730,2600000,32980880.0
209274,2159280,10700000.0
291,2600000,3166000.0
14139,2600000,553198.0
872,2540800,7200000.0
139038,2500000,60141683.0
126509,2500000,33400000.0
10676,2500000,14400000.0
1687,2500000,12348905.0
24748,2500000,10000000.0
401,2500000,26781723.0
76,2500000,5535405.0
84329,2500000,3325038.0
157386,2500000,6854611.0
46849,2500000,71904.0
20764,2500000,107559.0
45132,2500000,324138.0
49471,2400000,5731103.0
7512,30000000,495303.0
11798,2380000,8176544.0
43546,2361000,6892000.0
17820,2300000,11000000.0
756,2280000,83320000.0
9728,4000000,36690067.0
9731,2200000,21930418.0
43610,2160000,9132000.0
887,2100000,23650000.0
364083,2100000,3330.0
8329,1500000,30448000.0
657,2000000,78898765.0
11561,2000000,18344729.0
270303,2000000,14674076.0
11624,2000000,18016290.0
595,2000000,13129846.0
8810,2000000,24600832.0
226,2000000,11540607.0
92182,2000000,13101672.0
582,2000000,70000000.0
72213,1000000,34522221.0
990,2000000,7600000.0
55604,2000000,9172000.0
9662,8000000,1477676.0
80,2700000,15992615.0
55,2000000,20908467.0
11023,2000000,4601043.0
33667,2000000,7800000.0
39013,2000000,13831503.0
43839,2000000,4000000.0
44639,2000000,7871522.0
301351,6000000,11122090.0
7873,2000000,5967038.0
331190,2000000,2801508.0
15186,2000000,2506446.0
1378,2000000,5179037.0
8885,2000000,11125849.0
48382,2000000,1672730.0
12901,2000000,1431623.0
250124,2000000,1477002.0
12228,2000000,653621.0
42889,2000000,563706.0
10656,2000000,390659.0
24746,2000000,124494.0
12109,2000000,120620.0
27023,3800000,111731.0
273899,13500000,187674.0
20653,7000000,1100000.0
28260,2000000,54207.0
13075,2000000,622806.0
115210,100000,95000.0
11302,2000000,11833696.0
26388,1987650,19152480.0
38358,1800000,67738090.0
702,1800000,8000000.0
935,1800000,9440272.0
84175,1800000,21107746.0
1705,1700000,8844595.0
50875,2000000,841733.0
4929,1800000,6800000.0
104,1530000,7267585.0
10894,500000,150277.0
1688,1700000,9700000.0
43947,2000000,572809.0
24066,1700000,1943649.0
191714,1000000,4235151.0
34106,1644736,7433101.0
11426,1650000,30500000.0
13909,1600000,5400000.0
592,1600000,4420000.0
10758,2000000,22179430.0
11690,1500000,11806119.0
3083,1500000,9600000.0
9344,1500000,7412216.0
10707,1500000,11098131.0
15647,1000000,10013424.0
4174,1500000,7000000.0
9464,1500000,2375097.0
49018,1500000,97009150.0
13820,1500000,2300000.0
17113,1500000,712294.0
129139,1500000,3566225.0
507,1500000,418961.0
4012,1500000,416925.0
10972,1500000,373967.0
3082,1,8500000.0
1961,1500000,173066.0
23963,1500000,32000.0
104755,1500000,1165882.0
408,1488423,184925486.0
39209,1455000,2620000.0
100,1350000,3897569.0
25784,1300000,639000.0
223,1288000,6000000.0
9725,1250000,21722776.0
28580,1250000,11000000.0
23730,1250000,3412497.0
19997,1250000,8500000.0
43266,1250000,6000000.0
176,1200000,103911669.0
39939,3000000,18492362.0
11219,1200000,7000000.0
176124,1200000,2861020.0
500,1200000,14661007.0
429,1200000,6000000.0
89750,900000,25000.0
43884,1200000,2736000.0
13064,2600000,2850263.0
7553,3000000,18637690.0
39895,1100000,1400000.0
94329,1100000,4105187.0
289,878000,10462500.0
1366,1000000,117235147.0
5769,1000000,37600000.0
277685,1000000,62882090.0
103,1300000,28262574.0
11298,1000000,17985893.0
646,950000,59600000.0
9003,1000000,14564027.0
347126,5000000,23507567.0
10092,1000000,10047674.0
10643,1000000,10037390.0
46705,3500000,16566240.0
546,1000000,13350369.0
76487,1000000,101758490.0
5722,2090000,40000000.0
39833,1000000,9000000.0
1781,1000000,46243000.0
18712,1000000,7800000.0
171424,5000000,6833445.0
113947,1000000,9138338.0
32456,1000000,2057193.0
13508,1000000,1678874.0
22597,1000000,1744858.0
26791,1000000,852206.0
56666,1000000,623791.0
46989,1000000,464000.0
123678,1000000,444575.0
13362,1000000,274661.0
18206,1000000,10018.0
13856,1000000,7202.0
29146,950000,814666.0
654,910000,9600000.0
91070,930000,30905.0
2009,852510,1185783.0
2652,950000,7022209.0
9813,900000,381420.0
3170,858000,267447150.0
15708,850000,819939.0
84200,850000,1243961.0
47889,800000,1001437.0
25461,800000,2816116.0
26899,800000,62852.0
14451,800000,1984662.0
838,777000,140000000.0
84332,750000,4007792.0
74725,500000,171760.0
58428,750000,78396.0
288,730000,8000000.0
14275,700000,7830611.0
18734,700000,1667192.0
7859,700000,4911725.0
302579,700000,10508.0
3080,609000,3202000.0
2667,60000,248000000.0
9459,600000,34505110.0
704,560000,12299668.0
14438,500000,33456317.0
83,130000,54667954.0
30315,500000,17000000.0
2056,500000,8679814.0
14271,2053648,500000.0
84401,500000,845188.0
12281,500000,603943.0
346,2000000,271841.0
45649,500000,98017.0
43933,500000,4242978.0
15624,450000,973525.0
3062,439000,2281000.0
8193,400000,46118097.0
23827,15000,193355800.0
762,400000,5028948.0
1435,218,1162014.0
9029,35000000,170000000.0
11240,860000,2451545.0
3059,385907,8394751.0
65203,379000,4358000.0
764,350000,29400000.0
103620,6000000,31081.0
14278,300000,1750211.0
389,350000,1000000.0
3078,325000,4500000.0
21525,300000,7808524.0
55123,312000,1281176.0
11980,8,16.0
73981,300000,2074000.0
118452,300000,40542.0
13282,300000,8000000.0
2255,250000,12021272.0
50035,250000,4186931.0
431,250000,501818.0
51942,250,203.0
60420,250000,3542353.0
109729,250000,56825.0
3060,245000,22000000.0
18533,230000,2260712.0
139948,225000,111300.0
70478,100000,27000000.0
35073,210000,5000000.0
9659,400000,100000000.0
10218,200000,4505922.0
391,200000,14500000.0
43595,200000,2200000.0
54897,200000,2295733.0
21334,180000,900000.0
79120,8000,469947.0
55420,100000,1776935.0
5822,150000,15200000.0
39141,150000,2891288.0
5723,160000,20710513.0
1779,160000,6706368.0
84355,125000,3200000.0
339408,8500000,15861566.0
18925,100000,10178331.0
299245,100000,42664410.0
985,10000,7000000.0
473,60000,3221152.0
9372,65000,28575078.0
47607,65000,416498.0
242095,4000000,600896.0
42151,31192,10000.0
2292,27000,3151130.0
692,12000,6000000.0
36095,20000,99000.0
14337,7000,424760.0
9367,220000,2040920.0
