date,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day,lag_10_day
2014-03-13,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959,-0.00026131938484589065,0.0023995527350351015,-0.0003218636117611968,-0.007503506282235888,-0.011643599275991557,-0.01054687870688714
2014-03-14,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959,-0.00026131938484589065,0.0023995527350351015,-0.0003218636117611968,-0.007503506282235888,-0.011643599275991557
2014-03-17,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959,-0.00026131938484589065,0.0023995527350351015,-0.0003218636117611968,-0.007503506282235888
2014-03-18,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959,-0.00026131938484589065,0.0023995527350351015,-0.0003218636117611968
2014-03-19,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959,-0.00026131938484589065,0.0023995527350351015
2014-03-20,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959,-0.00026131938484589065
2014-03-21,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007,-0.00023145257075953959
2014-03-24,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043,0.0009672833228500007
2014-03-25,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418,0.010813220942659043
2014-03-26,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522,0.011776111083048418
2014-03-27,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336,0.0010119034080787522
2014-03-28,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195,-0.008950655201792336
2014-03-31,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167,-0.0036520863020030195
2014-04-01,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781,0.005841986526345167
2014-04-02,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464,0.006440151297488781
2014-04-03,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231,0.002576560129558464
2014-04-04,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251,0.011836085526935231
2014-04-07,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329,0.0244952709353251
2014-04-08,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775,0.03608648900019329
2014-04-09,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682,0.02425993364099775
2014-04-10,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779,0.017924566565120682
2014-04-11,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731,0.014930996562682779
2014-04-14,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253,0.012923740254994731
2014-04-15,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155,0.020451192149261253
2014-04-16,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788,0.020526805809497155
2014-04-17,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274,0.011992044726787788
2014-04-21,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864,-0.0023621317850918274
2014-04-22,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924,-0.0185990024854864
2014-04-23,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713,-0.018394695498200924
2014-04-24,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578,-0.004893589626650713
2014-04-25,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466,-0.017463609105301578
2014-04-28,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267,-0.023743019874534466
2014-04-29,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895,-0.018701393548538267
2014-04-30,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895,-0.024555081833692895
2014-05-01,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747,-0.021660681136353895
2014-05-02,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789,-0.00990158137209747
2014-05-05,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466,0.001863939899829789
2014-05-06,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457,0.002688051381375466
2014-05-07,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691,-0.010879451737699457
2014-05-08,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519,0.06982788810269691
2014-05-09,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384,0.07560134022300519
2014-05-12,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355,0.11480044410049384
2014-05-13,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162,0.10796173406443355
2014-05-14,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977,0.10054719040348162
2014-05-15,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553,0.1001025846525977
2014-05-16,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496,0.09896563923476553
2014-05-19,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793,0.11122306513929496
2014-05-20,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908,0.09547388180315793
2014-05-21,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614,0.08864021328650908
2014-05-22,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243,0.07783360105031614
2014-05-23,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935,0.07045758139228243
2014-05-27,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286,0.08070222821951935
2014-05-28,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944,0.0790641379545286
2014-05-29,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351,0.07613684892921944
2014-05-30,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849,0.06389094058924351
2014-06-02,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441,0.07659362527889849
2014-06-03,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841,0.08610685694105441
2014-06-04,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913,0.08305973458651841
2014-06-05,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655,0.08295526708149913
2014-06-06,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823,0.08137498545527655
2014-06-09,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126,0.09011601122701823
2014-06-10,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116,0.1066372905114126
2014-06-11,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155,0.09933967188630116
2014-06-12,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459,0.11522145858706155
2014-06-13,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023,0.10642166936584459
2014-06-16,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079,0.09419825103954023
2014-06-17,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566,0.10489693311400079
2014-06-18,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951,0.11187754864556566
2014-06-19,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219,0.11028160852413951
2014-06-20,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.1015594022484219
2014-06-23,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-06-24,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-06-25,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-06-26,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-06-27,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-06-30,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-01,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-02,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-03,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-07,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-08,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-09,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-10,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-11,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-14,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-15,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-16,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-17,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-18,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-21,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-22,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-23,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-24,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-25,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-28,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-29,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-30,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-07-31,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-01,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-04,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-05,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-06,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-07,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-08,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-11,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-12,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378,0.012129525351497378
2014-08-13,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378,0.012129525351497378
2014-08-14,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717,0.012129525351497378
2014-08-15,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559,-0.11185368574438717
2014-08-18,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996,0.01531129261400559
2014-08-19,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611,0.009799472212711996
2014-08-20,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607,0.0078621779644611
2014-08-21,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696,0.0024676245064881607
2014-08-22,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807,0.004627696425928696
2014-08-25,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367,0.016926066362848807
2014-08-26,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435,0.015668557369926367
2014-08-27,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523,0.028023987163970435
2014-08-28,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774,0.029360810450045523
2014-08-29,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119,0.03285152399549774
2014-09-02,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186,0.04329673337370119
2014-09-03,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542,0.055339311520267186
2014-09-04,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968,0.05285438026237542
2014-09-05,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266,0.05008113618130968
2014-09-08,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237,0.055072868748873266
2014-09-09,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072,0.05473345789035237
2014-09-10,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924,0.04558390200321072
2014-09-11,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604,0.056365903161693924
2014-09-12,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759,0.055186433026070604
2014-09-15,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495,0.05547062894605759
2014-09-16,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115,0.061877660935113495
2014-09-17,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592,0.01493207014125115
2014-09-18,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761,0.005581515945349592
2014-09-19,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252,0.013472436554714761
2014-09-22,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543,0.006235141800338252
2014-09-23,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786,0.0019479738769403543
2014-09-24,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309,0.03200283036954786
2014-09-25,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129,0.03471032496643309
2014-09-26,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035,0.03479923942632129
2014-09-29,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655,0.03254534856218035
2014-09-30,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482,0.022673571424533655
2014-10-01,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986,0.02833249239362482
